# x	y	u	v	mask
  0.3315	  1.6577	 -0.3474	 -1.2294	  0.0000
  0.4973	  1.6577	 -0.1930	  0.5781	  1.0000
  0.6631	  1.6577	  0.1026	  6.5975	  0.0000
  0.8288	  1.6577	  0.1384	  0.9644	  1.0000
  0.9946	  1.6577	  7.0563	  2.8359	  0.0000
  1.1604	  1.6577	 -0.0588	 -0.2887	  0.0000
  1.3262	  1.6577	 -0.0391	 -0.3586	  0.0000
  1.4919	  1.6577	  0.0550	  0.4505	  0.0000
  1.6577	  1.6577	  0.1481	  0.2606	  0.0000
  1.8235	  1.6577	  1.2941	 -2.9918	  0.0000
  1.9892	  1.6577	  0.8223	 -3.0397	  0.0000
  2.1550	  1.6577	  0.1813	 -0.7343	  0.0000
  2.3208	  1.6577	 -0.3952	 -0.6048	  0.0000
  2.4865	  1.6577	 -0.2140	 -0.3561	  0.0000
  2.6523	  1.6577	 -1.1287	 -0.9968	  0.0000
  2.8181	  1.6577	  5.2226	 -6.2219	  0.0000
  2.9838	  1.6577	 -0.1993	 -0.2615	  0.0000
  3.1496	  1.6577	 -0.0141	 -0.1343	  0.0000
  3.3154	  1.6577	  0.0673	 -0.1317	  1.0000
  3.4811	  1.6577	  0.1123	 -0.0555	  1.0000
  3.6469	  1.6577	  0.0013	  0.0280	  0.0000
  3.8127	  1.6577	  0.0016	  0.0165	  0.0000
  3.9785	  1.6577	 -0.5510	  0.2535	  0.0000
  4.1442	  1.6577	  0.1403	 -0.1317	  0.0000
  4.3100	  1.6577	 -0.1158	 -0.1540	  0.0000
  4.4758	  1.6577	  0.3471	 -0.0587	  0.0000
  4.6415	  1.6577	  0.7792	 -0.1286	  0.0000
  4.8073	  1.6577	  0.5153	 -0.0745	  0.0000
  4.9731	  1.6577	 -0.0935	  0.4009	  0.0000
  5.1388	  1.6577	 -0.1131	 -0.0285	  0.0000
  5.3046	  1.6577	  0.0197	  0.4015	  1.0000
  5.4704	  1.6577	  0.3118	  0.2488	  0.0000
  5.6361	  1.6577	  0.0040	  0.0786	  0.0000
  5.8019	  1.6577	  0.0694	  0.0371	  0.0000
  5.9677	  1.6577	  0.0186	  0.0264	  0.0000
  6.1334	  1.6577	  0.0021	  0.0304	  0.0000
  6.2992	  1.6577	  0.0041	  0.0147	  0.0000
  6.4650	  1.6577	 -0.0013	  0.0026	  0.0000
  0.1658	  1.4919	 -0.0503	 -0.2476	  0.0000
  0.3315	  1.4919	 -0.2415	 -0.1358	  0.0000
  0.4973	  1.4919	 -0.1196	 -0.0635	  0.0000
  0.6631	  1.4919	  0.9258	  2.3519	  0.0000
  0.8288	  1.4919	  0.1437	  2.3532	  0.0000
  0.9946	  1.4919	 -0.2472	  1.2679	  1.0000
  1.1604	  1.4919	  0.1863	 -0.1293	  0.0000
  1.3262	  1.4919	  0.1987	 -0.2027	  0.0000
  1.4919	  1.4919	 -0.0666	 -2.1699	  0.0000
  1.6577	  1.4919	  0.0187	 -2.4199	  0.0000
  1.8235	  1.4919	 -0.0141	 -0.0218	  0.0000
  1.9892	  1.4919	 -0.1521	  0.2474	  0.0000
  2.1550	  1.4919	 -0.3100	 -0.0239	  0.0000
  2.3208	  1.4919	 -0.7511	  0.0967	  0.0000
  2.4865	  1.4919	 -0.1526	 -0.0177	  0.0000
  2.6523	  1.4919	 -0.1347	 -0.0605	  0.0000
  2.8181	  1.4919	 -1.1285	 -0.3502	  0.0000
  2.9838	  1.4919	 -0.7547	 -0.3390	  0.0000
  3.1496	  1.4919	 -0.3160	 -0.0911	  0.0000
  3.3154	  1.4919	  2.4019	  1.1457	  0.0000
  3.4811	  1.4919	  5.1721	  1.4842	  0.0000
  3.6469	  1.4919	  0.0054	  0.0280	  0.0000
  3.8127	  1.4919	  0.0066	  0.0386	  0.0000
  3.9785	  1.4919	 -0.3699	  0.4234	  0.0000
  4.1442	  1.4919	  0.0574	 -0.0163	  0.0000
  4.3100	  1.4919	 -0.1122	 -0.0296	  0.0000
  4.4758	  1.4919	  0.2673	 -0.0362	  0.0000
  4.6415	  1.4919	  0.6552	 -0.1201	  0.0000
  4.8073	  1.4919	  0.4541	 -0.1665	  0.0000
  4.9731	  1.4919	  0.0934	  0.4168	  1.0000
  5.1388	  1.4919	  0.0434	  7.4063	  0.0000
  5.3046	  1.4919	  0.0059	  0.5204	  0.0000
  5.4704	  1.4919	 -0.1298	  0.3705	  0.0000
  5.6361	  1.4919	 -0.0041	  0.1172	  0.0000
  5.8019	  1.4919	  0.0294	 -0.0036	  0.0000
  5.9677	  1.4919	 -0.0016	  0.0300	  0.0000
  6.1334	  1.4919	 -0.0026	  0.0340	  0.0000
  6.2992	  1.4919	  0.0046	  0.0088	  0.0000
  6.4650	  1.4919	 -0.0023	 -0.0036	  0.0000
  0.1658	  1.3262	 -0.0111	  0.0475	  0.0000
  0.3315	  1.3262	 -0.0226	  0.1121	  0.0000
  0.4973	  1.3262	 -0.0066	  0.0734	  0.0000
  0.6631	  1.3262	  1.1742	  2.4052	  0.0000
  0.8288	  1.3262	  1.1243	  2.6400	  0.0000
  0.9946	  1.3262	 -0.1498	  1.9346	  0.0000
  1.1604	  1.3262	  0.4653	 -0.0616	  0.0000
  1.3262	  1.3262	  0.2144	 -0.0510	  0.0000
  1.4919	  1.3262	 -0.0156	  0.4299	  0.0000
  1.6577	  1.3262	 -0.1352	 -0.0071	  0.0000
  1.8235	  1.3262	  0.0343	  0.0824	  0.0000
  1.9892	  1.3262	  0.2579	  0.9122	  0.0000
  2.1550	  1.3262	 -1.6330	 -0.8170	  0.0000
  2.3208	  1.3262	 -0.9580	  0.1863	  0.0000
  2.4865	  1.3262	 -0.1954	 -0.0108	  0.0000
  2.6523	  1.3262	 -0.4909	 -0.0642	  0.0000
  2.8181	  1.3262	 -0.6373	 -0.6326	  0.0000
  2.9838	  1.3262	  0.0015	 -0.2262	  1.0000
  3.1496	  1.3262	 -0.4251	 -0.1870	  0.0000
  3.3154	  1.3262	 -2.2496	 -5.5416	  0.0000
  3.4811	  1.3262	 -3.4655	 -2.9547	  0.0000
  3.6469	  1.3262	  0.0048	  0.0030	  0.0000
  3.8127	  1.3262	  0.0043	  0.0195	  0.0000
  3.9785	  1.3262	  0.2108	  0.6782	  0.0000
  4.1442	  1.3262	  0.0973	  0.1650	  0.0000
  4.3100	  1.3262	 -0.0857	  0.0948	  0.0000
  4.4758	  1.3262	  0.0857	 -0.0074	  0.0000
  4.6415	  1.3262	  0.2081	 -0.0318	  0.0000
  4.8073	  1.3262	 -0.1050	 -0.0017	  0.0000
  4.9731	  1.3262	 -0.0622	  0.0453	  0.0000
  5.1388	  1.3262	 -0.0486	  0.1983	  0.0000
  5.3046	  1.3262	 -0.0046	  0.0823	  0.0000
  5.4704	  1.3262	 -0.0487	  0.1397	  0.0000
  5.6361	  1.3262	  0.0718	  0.0753	  1.0000
  5.8019	  1.3262	  0.0582	  0.0057	  0.0000
  5.9677	  1.3262	 -0.0024	  0.0143	  0.0000
  6.1334	  1.3262	 -0.0033	  0.0155	  0.0000
  6.2992	  1.3262	  0.0049	 -0.0023	  0.0000
  6.4650	  1.3262	 -0.0004	 -0.0254	  0.0000
  0.1658	  1.1604	  0.0091	  0.0800	  0.0000
  0.3315	  1.1604	  0.1297	  0.2515	  0.0000
  0.4973	  1.1604	 -0.0024	  0.2318	  0.0000
  0.6631	  1.1604	 -2.2469	  5.1703	  0.0000
  0.8288	  1.1604	 -0.0607	  0.7240	  1.0000
  0.9946	  1.1604	 -0.2591	  0.6280	  1.0000
  1.1604	  1.1604	 -5.8930	  1.9243	  0.0000
  1.3262	  1.1604	 -1.1319	  0.6780	  1.0000
  1.4919	  1.1604	 -1.2933	  2.0222	  0.0000
  1.6577	  1.1604	  1.3556	  4.1109	  0.0000
  1.8235	  1.1604	  1.5223	  6.8534	  0.0000
  1.9892	  1.1604	 -1.2075	  0.6972	  1.0000
  2.1550	  1.1604	 -1.1583	  0.3108	  1.0000
  2.3208	  1.1604	 -4.5724	 -3.5327	  0.0000
  2.4865	  1.1604	 -0.6569	  0.4770	  1.0000
  2.6523	  1.1604	  1.0440	  3.0897	  0.0000
  2.8181	  1.1604	  0.0396	 -0.3544	  0.0000
  2.9838	  1.1604	  1.0440	  1.5297	  0.0000
  3.1496	  1.1604	 -1.4697	 -0.0330	  0.0000
  3.3154	  1.1604	 -0.7073	  0.4756	  1.0000
  3.4811	  1.1604	 -0.7461	  0.3597	  1.0000
  3.6469	  1.1604	  0.0057	 -0.0015	  0.0000
  3.8127	  1.1604	  0.0051	 -0.0021	  0.0000
  3.9785	  1.1604	  0.5740	  0.2075	  0.0000
  4.1442	  1.1604	  0.0829	  0.5876	  0.0000
  4.3100	  1.1604	  0.0791	  0.7378	  0.0000
  4.4758	  1.1604	 -0.1048	 -0.0102	  0.0000
  4.6415	  1.1604	 -0.0575	 -0.0013	  0.0000
  4.8073	  1.1604	 -0.0366	  0.0911	  0.0000
  4.9731	  1.1604	 -0.1718	  0.2794	  0.0000
  5.1388	  1.1604	 -0.0350	  0.4683	  0.0000
  5.3046	  1.1604	  0.5373	  0.0463	  1.0000
  5.4704	  1.1604	  0.0395	  0.0907	  0.0000
  5.6361	  1.1604	  0.0105	  0.0002	  0.0000
  5.8019	  1.1604	  0.0748	 -0.0089	  0.0000
  5.9677	  1.1604	  0.0222	 -0.0518	  0.0000
  6.1334	  1.1604	 -0.0029	 -0.0017	  0.0000
  6.2992	  1.1604	 -0.0098	  0.0285	  0.0000
  6.4650	  1.1604	 -0.0010	 -0.0112	  0.0000
  0.1658	  0.9946	 -0.0399	  0.0904	  1.0000
  0.3315	  0.9946	  0.1310	  0.1522	  0.0000
  0.4973	  0.9946	 -0.0274	  0.1251	  0.0000
  0.6631	  0.9946	 -5.6109	  1.4747	  0.0000
  0.8288	  0.9946	  5.9124	  0.8768	  0.0000
  0.9946	  0.9946	  0.8221	 -0.8954	  0.0000
  1.1604	  0.9946	  1.9059	 -2.1734	  0.0000
  1.3262	  0.9946	 -2.5251	  2.8239	  0.0000
  1.4919	  0.9946	 -2.7576	  2.6518	  0.0000
  1.6577	  0.9946	 -2.3706	  7.7343	  0.0000
  1.8235	  0.9946	 -2.6054	  6.5925	  0.0000
  1.9892	  0.9946	 -3.6592	 -3.8935	  0.0000
  2.1550	  0.9946	 -1.3372	  0.0927	  1.0000
  2.3208	  0.9946	 -1.1638	 -1.1288	  0.0000
  2.4865	  0.9946	  1.3816	  3.7221	  0.0000
  2.6523	  0.9946	  1.3531	  3.7186	  0.0000
  2.8181	  0.9946	 -0.7653	  1.2586	  1.0000
  2.9838	  0.9946	  1.2330	  1.3244	  0.0000
  3.1496	  0.9946	 -2.1414	  2.3066	  0.0000
  3.3154	  0.9946	  0.1907	 -4.9776	  0.0000
  3.4811	  0.9946	 -7.2281	  7.1400	  0.0000
  3.6469	  0.9946	  0.0199	  0.0008	  0.0000
  3.8127	  0.9946	  0.0180	 -0.0037	  0.0000
  3.9785	  0.9946	  0.1955	  0.2034	  1.0000
  4.1442	  0.9946	 -0.0756	  0.4155	  0.0000
  4.3100	  0.9946	 -0.2360	  0.6836	  0.0000
  4.4758	  0.9946	 -0.3048	 -0.0819	  0.0000
  4.6415	  0.9946	 -0.2548	  0.3418	  0.0000
  4.8073	  0.9946	 -0.0804	  0.6331	  0.0000
  4.9731	  0.9946	 -0.1202	  0.0732	  0.0000
  5.1388	  0.9946	  5.6641	 -4.2014	  0.0000
  5.3046	  0.9946	  0.6961	 -0.1781	  1.0000
  5.4704	  0.9946	  0.0429	  0.0252	  0.0000
  5.6361	  0.9946	 -0.0045	 -0.0506	  0.0000
  5.8019	  0.9946	 -0.0089	 -0.0172	  0.0000
  5.9677	  0.9946	 -0.0131	 -0.1061	  0.0000
  6.1334	  0.9946	 -0.0146	  0.0638	  0.0000
  6.2992	  0.9946	 -0.0172	  0.1169	  0.0000
  6.4650	  0.9946	 -0.0012	  0.0169	  0.0000
  0.1658	  0.8288	 -0.0510	  0.0914	  1.0000
  0.3315	  0.8288	 -0.1771	 -0.1026	  0.0000
  0.4973	  0.8288	 -0.0904	 -0.0623	  0.0000
  0.6631	  0.8288	  0.2691	 -0.3297	  0.0000
  0.8288	  0.8288	  0.3899	 -2.2897	  0.0000
  0.9946	  0.8288	 -0.2092	 -0.0324	  0.0000
  1.1604	  0.8288	  0.0250	 -0.0865	  0.0000
  1.3262	  0.8288	 -1.8848	 -5.3175	  0.0000
  1.4919	  0.8288	 -7.0562	 -0.0558	  0.0000
  1.6577	  0.8288	 -7.4641	  4.3080	  0.0000
  1.8235	  0.8288	 -0.1484	 -1.4802	  0.0000
  1.9892	  0.8288	 -1.9539	 -0.5843	  0.0000
  2.1550	  0.8288	 -0.1735	 -0.4364	  0.0000
  2.3208	  0.8288	 -1.5518	 -0.4303	  0.0000
  2.4865	  0.8288	 -7.8404	 -0.0391	  0.0000
  2.6523	  0.8288	  6.7036	  5.3460	  0.0000
  2.8181	  0.8288	 -1.2075	  1.3013	  1.0000
  2.9838	  0.8288	 -0.6496	  0.7849	  1.0000
  3.1496	  0.8288	 -7.6913	  6.0457	  0.0000
  3.3154	  0.8288	 -1.2704	  2.6295	  0.0000
  3.4811	  0.8288	  1.2352	  1.0764	  0.0000
  3.6469	  0.8288	  0.0214	  0.0070	  0.0000
  3.8127	  0.8288	  0.0062	  0.0007	  0.0000
  3.9785	  0.8288	  4.2947	 -2.8531	  0.0000
  4.1442	  0.8288	 -0.1906	 -0.0931	  0.0000
  4.3100	  0.8288	 -1.6051	 -1.5490	  0.0000
  4.4758	  0.8288	 -2.0267	 -0.0510	  0.0000
  4.6415	  0.8288	 -0.4376	  0.0378	  0.0000
  4.8073	  0.8288	 -0.3435	  0.1268	  0.0000
  4.9731	  0.8288	  0.0031	  0.2335	  0.0000
  5.1388	  0.8288	  6.0742	 -5.2923	  0.0000
  5.3046	  0.8288	  0.8127	 -0.1231	  1.0000
  5.4704	  0.8288	 -0.0150	  0.2276	  0.0000
  5.6361	  0.8288	 -0.0282	  0.2151	  0.0000
  5.8019	  0.8288	  0.0262	  0.0870	  0.0000
  5.9677	  0.8288	 -0.0818	  0.4976	  0.0000
  6.1334	  0.8288	  0.0489	  0.0491	  0.0000
  6.2992	  0.8288	  0.1146	  0.1163	  0.0000
  6.4650	  0.8288	  0.0013	  0.0147	  0.0000
  0.1658	  0.6631	 -0.0267	  0.2076	  0.0000
  0.3315	  0.6631	 -0.3584	  0.1507	  0.0000
  0.4973	  0.6631	 -0.0541	 -0.0927	  0.0000
  0.6631	  0.6631	  0.1022	 -0.2544	  0.0000
  0.8288	  0.6631	 -0.5901	 -3.7483	  0.0000
  0.9946	  0.6631	 -0.6694	 -3.5748	  0.0000
  1.1604	  0.6631	  0.0061	 -0.1067	  0.0000
  1.3262	  0.6631	  5.3538	  3.1278	  0.0000
  1.4919	  0.6631	 -7.7825	 -1.5569	  0.0000
  1.6577	  0.6631	 -0.3966	  2.5382	  0.0000
  1.8235	  0.6631	  3.3772	 -5.7269	  0.0000
  1.9892	  0.6631	 -1.6937	 -0.1526	  0.0000
  2.1550	  0.6631	 -0.1010	  0.0785	  0.0000
  2.3208	  0.6631	 -0.8939	  0.1470	  0.0000
  2.4865	  0.6631	 -6.5403	  0.4820	  0.0000
  2.6523	  0.6631	 -0.2065	  0.5261	  0.0000
  2.8181	  0.6631	 -0.0859	  0.5720	  0.0000
  2.9838	  0.6631	 -0.0548	 -0.0361	  0.0000
  3.1496	  0.6631	 -0.9576	  0.4678	  1.0000
  3.3154	  0.6631	 -0.7993	  0.3236	  1.0000
  3.4811	  0.6631	  0.0025	  0.0710	  0.0000
  3.6469	  0.6631	  0.0121	 -0.0163	  0.0000
  3.8127	  0.6631	 -0.0060	  0.0083	  0.0000
  3.9785	  0.6631	  2.2264	  7.4936	  0.0000
  4.1442	  0.6631	 -0.0182	 -0.1545	  0.0000
  4.3100	  0.6631	 -0.7542	 -1.5482	  0.0000
  4.4758	  0.6631	 -6.2932	 -0.6820	  0.0000
  4.6415	  0.6631	  3.6376	  5.4637	  0.0000
  4.8073	  0.6631	 -0.0199	  0.9468	  0.0000
  4.9731	  0.6631	  1.8483	  1.6048	  0.0000
  5.1388	  0.6631	  2.0932	  1.5434	  0.0000
  5.3046	  0.6631	  0.0112	 -0.0102	  0.0000
  5.4704	  0.6631	  0.0192	  0.0167	  0.0000
  5.6361	  0.6631	 -0.0096	  0.0829	  0.0000
  5.8019	  0.6631	  0.0196	  0.0806	  0.0000
  5.9677	  0.6631	 -5.2431	  0.0553	  0.0000
  6.1334	  0.6631	 -0.0039	  0.0192	  0.0000
  6.2992	  0.6631	  3.8838	 -0.0495	  0.0000
  6.4650	  0.6631	 -0.0022	 -0.0116	  0.0000
  0.1658	  0.4973	 -0.0468	  0.2252	  0.0000
  0.3315	  0.4973	 -0.1831	  0.0856	  0.0000
  0.4973	  0.4973	  0.0221	 -0.0626	  0.0000
  0.6631	  0.4973	 -1.9396	 -0.0244	  0.0000
  0.8288	  0.4973	 -0.0468	 -0.0585	  0.0000
  0.9946	  0.4973	  1.4107	  0.0352	  0.0000
  1.1604	  0.4973	  1.8731	  0.0391	  0.0000
  1.3262	  0.4973	 -3.6795	  5.7795	  0.0000
  1.4919	  0.4973	 -4.8770	  2.1386	  0.0000
  1.6577	  0.4973	 -1.2829	  0.5696	  1.0000
  1.8235	  0.4973	 -0.4535	  0.6608	  0.0000
  1.9892	  0.4973	  0.0815	 -0.0577	  0.0000
  2.1550	  0.4973	  0.1354	  0.0541	  0.0000
  2.3208	  0.4973	 -0.7449	  0.1988	  1.0000
  2.4865	  0.4973	 -0.5277	  0.0582	  1.0000
  2.6523	  0.4973	 -7.0216	 -0.0125	  0.0000
  2.8181	  0.4973	 -0.2579	  0.3525	  0.0000
  2.9838	  0.4973	 -3.9211	 -0.2123	  0.0000
  3.1496	  0.4973	 -1.0934	 -0.2925	  0.0000
  3.3154	  0.4973	  2.5786	 -6.7897	  0.0000
  3.4811	  0.4973	 -0.0111	 -0.0055	  0.0000
  3.6469	  0.4973	  0.0146	  0.0207	  0.0000
  3.8127	  0.4973	  0.0049	  0.0308	  0.0000
  3.9785	  0.4973	 -6.6372	  0.1660	  0.0000
  4.1442	  0.4973	 -2.9895	  4.9867	  0.0000
  4.3100	  0.4973	 -0.2522	  0.2306	  1.0000
  4.4758	  0.4973	 -0.3031	  0.0690	  1.0000
  4.6415	  0.4973	 -0.0150	  0.0172	  0.0000
  4.8073	  0.4973	 -0.0420	  0.0441	  0.0000
  4.9731	  0.4973	  0.6591	  0.2448	  1.0000
  5.1388	  0.4973	  2.0539	  1.4701	  0.0000
  5.3046	  0.4973	  0.0071	  0.0875	  0.0000
  5.4704	  0.4973	  0.0552	  0.0675	  0.0000
  5.6361	  0.4973	  0.0054	  0.0288	  0.0000
  5.8019	  0.4973	  0.0113	  0.1379	  0.0000
  5.9677	  0.4973	 -5.2925	  0.0583	  0.0000
  6.1334	  0.4973	 -3.9383	 -3.0773	  0.0000
  6.2992	  0.4973	 -0.5275	  1.7846	  0.0000
  6.4650	  0.4973	 -0.0011	  0.0379	  0.0000
  0.1658	  0.3315	 -0.0487	  0.1387	  0.0000
  0.3315	  0.3315	 -0.0993	  0.1113	  0.0000
  0.4973	  0.3315	  0.0364	  0.0619	  0.0000
  0.6631	  0.3315	 -0.1028	 -0.0600	  0.0000
  0.8288	  0.3315	 -0.0188	 -0.0539	  0.0000
  0.9946	  0.3315	  0.1077	 -0.0148	  0.0000
  1.1604	  0.3315	  1.4062	  0.1930	  0.0000
  1.3262	  0.3315	 -5.2794	  3.5029	  0.0000
  1.4919	  0.3315	  6.9419	  1.5116	  0.0000
  1.6577	  0.3315	 -0.0489	  0.0331	  0.0000
  1.8235	  0.3315	 -0.0267	  0.0259	  0.0000
  1.9892	  0.3315	 -2.4696	  1.0744	  0.0000
  2.1550	  0.3315	  6.6758	 -1.1829	  0.0000
  2.3208	  0.3315	  0.7184	 -0.0051	  0.0000
  2.4865	  0.3315	  0.2410	 -0.1264	  0.0000
  2.6523	  0.3315	  0.4706	 -0.2762	  0.0000
  2.8181	  0.3315	 -1.3300	 -0.1900	  1.0000
  2.9838	  0.3315	  1.0772	 -1.3317	  0.0000
  3.1496	  0.3315	 -0.6654	 -0.5049	  0.0000
  3.3154	  0.3315	  0.0305	  0.1958	  0.0000
  3.4811	  0.3315	 -0.0005	 -0.0217	  0.0000
  3.6469	  0.3315	  0.0125	 -0.0132	  0.0000
  3.8127	  0.3315	  0.0115	  0.0378	  0.0000
  3.9785	  0.3315	  0.4247	  0.0865	  0.0000
  4.1442	  0.3315	  0.7688	  0.4445	  0.0000
  4.3100	  0.3315	 -0.3170	  0.5136	  1.0000
  4.4758	  0.3315	 -0.1895	 -0.0267	  0.0000
  4.6415	  0.3315	 -0.0643	  0.0205	  0.0000
  4.8073	  0.3315	 -0.0181	 -0.0074	  0.0000
  4.9731	  0.3315	  0.2095	 -0.0233	  0.0000
  5.1388	  0.3315	  0.0357	 -0.0072	  0.0000
  5.3046	  0.3315	 -0.0118	  0.0307	  0.0000
  5.4704	  0.3315	  0.0097	  0.0727	  0.0000
  5.6361	  0.3315	 -0.0012	  0.0230	  0.0000
  5.8019	  0.3315	 -0.0129	  0.0357	  0.0000
  5.9677	  0.3315	 -0.9663	 -0.3644	  1.0000
  6.1334	  0.3315	 -0.6141	  1.8486	  0.0000
  6.2992	  0.3315	 -0.0663	  0.0172	  0.0000
  6.4650	  0.3315	 -0.0020	 -0.0055	  0.0000
  0.1658	  0.1658	 -0.0252	  0.2453	  0.0000
  0.3315	  0.1658	 -0.0130	  0.5780	  0.0000
  0.4973	  0.1658	 -0.0769	  0.2097	  0.0000
  0.6631	  0.1658	 -0.1247	 -0.0710	  0.0000
  0.8288	  0.1658	 -0.0201	 -0.0606	  0.0000
  0.9946	  0.1658	 -0.0169	 -0.0409	  0.0000
  1.1604	  0.1658	  0.0985	 -0.0208	  0.0000
  1.3262	  0.1658	 -5.6726	  1.5564	  0.0000
  1.4919	  0.1658	  6.8532	  1.1522	  0.0000
  1.6577	  0.1658	 -0.0509	  0.0327	  0.0000
  1.8235	  0.1658	 -0.0195	  0.0276	  0.0000
  1.9892	  0.1658	 -2.4392	  1.1331	  0.0000
  2.1550	  0.1658	 -0.0240	 -0.0145	  0.0000
  2.3208	  0.1658	 -0.0283	  0.0392	  0.0000
  2.4865	  0.1658	  0.0047	  0.0663	  0.0000
  2.6523	  0.1658	  0.4824	 -0.8663	  0.0000
  2.8181	  0.1658	  0.0429	 -4.2685	  0.0000
  2.9838	  0.1658	 -0.1114	 -4.4658	  0.0000
  3.1496	  0.1658	 -6.1674	  6.4303	  0.0000
  3.3154	  0.1658	 -3.8941	  7.2840	  0.0000
  3.4811	  0.1658	 -0.0010	 -0.0335	  0.0000
  3.6469	  0.1658	  0.0068	 -0.0273	  0.0000
  3.8127	  0.1658	  0.0132	  0.0280	  0.0000
  3.9785	  0.1658	  0.5183	  0.1949	  0.0000
  4.1442	  0.1658	  0.4138	 -7.1159	  0.0000
  4.3100	  0.1658	  3.6504	  0.8728	  0.0000
  4.4758	  0.1658	 -0.1157	 -0.6626	  0.0000
  4.6415	  0.1658	 -0.0307	 -0.1054	  0.0000
  4.8073	  0.1658	 -0.0209	 -0.0613	  0.0000
  4.9731	  0.1658	  0.0289	 -0.0388	  0.0000
  5.1388	  0.1658	  0.0259	 -0.0408	  0.0000
  5.3046	  0.1658	 -0.0350	 -0.0372	  0.0000
  5.4704	  0.1658	 -0.0203	  0.0052	  0.0000
  5.6361	  0.1658	  0.0012	  0.0034	  0.0000
  5.8019	  0.1658	 -0.0219	  0.0485	  0.0000
  5.9677	  0.1658	 -2.9749	 -3.9430	  0.0000
  6.1334	  0.1658	 -3.5591	 -4.1055	  0.0000
  6.2992	  0.1658	 -0.0157	  0.0285	  0.0000
  6.4650	  0.1658	 -0.0022	  0.0061	  0.0000
