# x	y	u	v	mask
  5.1803	  0.4973	  1.9419	  1.5706	  0.0000
  5.4289	  0.4973	  0.0388	  0.2172	  0.0000
  5.6776	  0.4973	 -1.1094	 -4.2566	  0.0000
  5.9262	  0.4973	 -5.1942	  0.4325	  0.0000
  6.1749	  0.4973	 -9.9937	 -3.4930	  0.0000
  6.4235	  0.4973	  1.8350	 -7.5040	  0.0000
  0.2072	  0.2487	  0.9998	  1.9955	  0.0000
  0.4559	  0.2487	 -0.9734	  1.8704	  0.0000
  0.7045	  0.2487	 -0.0689	 -0.1061	  0.0000
  0.9532	  0.2487	 -0.6629	 -0.4629	  1.0000
  1.2018	  0.2487	 -8.9543	  0.0880	  0.0000
  1.4505	  0.2487	 -8.3403	  1.6886	  0.0000
  1.6991	  0.2487	  0.0077	  0.0349	  0.0000
  1.9478	  0.2487	 -3.0709	  0.7465	  0.0000
  2.1964	  0.2487	  0.7868	 -1.0835	  0.0000
  2.4451	  0.2487	  0.0185	 -0.0505	  0.0000
  2.6937	  0.2487	 -0.2180	 -0.5021	  0.0000
  2.9424	  0.2487	  0.0129	 -4.4925	  0.0000
  3.1910	  0.2487	  0.0386	 -0.5737	  0.0000
  3.4397	  0.2487	  9.3929	 -0.8730	  0.0000
  3.6884	  0.2487	 -0.0361	 -1.4295	  0.0000
  3.9370	  0.2487	  0.6293	  0.0512	  0.0000
  4.1857	  0.2487	 -0.6819	 -5.3924	  0.0000
  4.4343	  0.2487	  0.8233	 -1.8346	  0.0000
  4.6830	  0.2487	  0.0621	 -0.0209	  0.0000
  4.9316	  0.2487	  1.9178	 -0.0823	  0.0000
  5.1803	  0.2487	 -0.3324	 -0.0349	  0.0000
  5.4289	  0.2487	  0.0026	  0.1555	  0.0000
  5.6776	  0.2487	 -1.5615	  1.5578	  0.0000
  5.9262	  0.2487	 -1.5932	  0.5853	  0.0000
  6.1749	  0.2487	 -0.9754	 -3.5635	  0.0000
  6.4235	  0.2487	  0.8205	 -2.0815	  0.0000
