# x	y	u	v	mask
  4.3100	  2.8181	 -0.2407	 -0.0298	  0.0000
  4.4758	  2.8181	 -0.2052	  0.0359	  0.0000
  4.6415	  2.8181	 -0.1213	  0.0549	  0.0000
  4.8073	  2.8181	  0.0111	 -0.0111	  0.0000
  4.9731	  2.8181	 -0.0899	 -0.1528	  0.0000
  5.1388	  2.8181	  0.0247	 -0.4026	  0.0000
  5.3046	  2.8181	  0.0526	 -0.1378	  0.0000
  5.4704	  2.8181	 -0.0723	  0.0340	  0.0000
  5.6361	  2.8181	 -0.0387	  0.0615	  0.0000
  5.8019	  2.8181	 -0.0117	  0.0856	  0.0000
  5.9677	  2.8181	  0.1328	 -0.0959	  0.0000
  6.1334	  2.8181	  0.0883	 -0.0076	  0.0000
  6.2992	  2.8181	  0.0218	 -0.0156	  1.0000
  6.4650	  2.8181	  0.0009	 -0.0209	  0.0000
  0.1658	  2.6523	  0.0259	  0.2682	  0.0000
  0.3315	  2.6523	  0.0085	  0.2013	  0.0000
  0.4973	  2.6523	  0.0237	 -0.0488	  0.0000
  0.6631	  2.6523	 -0.0035	 -0.4152	  0.0000
  0.8288	  2.6523	  0.0076	 -0.2268	  0.0000
  0.9946	  2.6523	 -0.5346	 -0.0938	  0.0000
  1.1604	  2.6523	  0.1149	 -0.1278	  0.0000
  1.3262	  2.6523	 -0.7231	 -2.0072	  0.0000
  1.4919	  2.6523	  0.0170	 -0.1202	  0.0000
  1.6577	  2.6523	 -0.0399	  0.0638	  0.0000
  1.8235	  2.6523	 -0.0942	  0.0707	  0.0000
  1.9892	  2.6523	 -0.1269	  0.1651	  0.0000
  2.1550	  2.6523	 -0.1173	  0.1599	  0.0000
  2.3208	  2.6523	 -0.1327	  0.1192	  0.0000
  2.4865	  2.6523	 -0.0632	  0.1154	  0.0000
  2.6523	  2.6523	 -0.0126	  0.0262	  0.0000
  2.8181	  2.6523	 -0.5444	  0.0578	  0.0000
  2.9838	  2.6523	 -0.1884	 -0.1224	  0.0000
  3.1496	  2.6523	  0.0201	 -0.2061	  0.0000
  3.3154	  2.6523	 -0.0054	 -0.0701	  0.0000
  3.4811	  2.6523	  0.0568	 -0.0841	  0.0000
  3.6469	  2.6523	  0.0037	 -0.0360	  0.0000
  3.8127	  2.6523	  0.0016	 -0.0344	  0.0000
  3.9785	  2.6523	  0.3317	 -0.3610	  0.0000
  4.1442	  2.6523	  0.0806	 -0.1519	  0.0000
  4.3100	  2.6523	 -0.2024	  0.0585	  0.0000
  4.4758	  2.6523	 -0.2130	  0.0912	  0.0000
  4.6415	  2.6523	  0.0009	  0.0394	  0.0000
  4.8073	  2.6523	  0.0609	 -0.0275	  0.0000
  4.9731	  2.6523	 -0.0168	 -0.0425	  0.0000
  5.1388	  2.6523	  0.0380	 -0.0808	  0.0000
  5.3046	  2.6523	  0.0367	 -0.0740	  0.0000
  5.4704	  2.6523	  0.0241	  0.1321	  0.0000
  5.6361	  2.6523	 -0.0008	  0.1337	  0.0000
  5.8019	  2.6523	 -0.0016	  0.0379	  0.0000
  5.9677	  2.6523	  0.1196	 -0.1705	  0.0000
  6.1334	  2.6523	  0.0446	 -0.0374	  0.0000
  6.2992	  2.6523	  0.0023	  0.0567	  0.0000
  6.4650	  2.6523	 -0.0021	  0.0091	  0.0000
  0.1658	  2.4865	 -0.1307	 -0.0677	  0.0000
  0.3315	  2.4865	 -0.0015	 -0.0188	  0.0000
  0.4973	  2.4865	 -0.0132	 -0.0013	  0.0000
  0.6631	  2.4865	  0.0212	 -0.2794	  0.0000
  0.8288	  2.4865	  0.0909	 -0.5762	  0.0000
  0.9946	  2.4865	 -0.1394	  0.0432	  0.0000
  1.1604	  2.4865	  1.3112	 -0.0109	  0.0000
  1.3262	  2.4865	  0.1270	 -0.0939	  0.0000
  1.4919	  2.4865	  0.0135	 -0.0248	  0.0000
  1.6577	  2.4865	 -0.0573	  0.0550	  0.0000
  1.8235	  2.4865	 -0.1214	  0.1033	  0.0000
  1.9892	  2.4865	 -0.2009	  0.1510	  0.0000
  2.1550	  2.4865	 -0.2423	  0.3130	  0.0000
  2.3208	  2.4865	  0.1340	  5.5215	  0.0000
  2.4865	  2.4865	  0.2503	  0.3306	  0.0000
  2.6523	  2.4865	  0.0055	  0.0661	  0.0000
  2.8181	  2.4865	 -0.1974	  0.0096	  0.0000
  2.9838	  2.4865	 -0.1296	 -0.0200	  0.0000
  3.1496	  2.4865	 -0.1859	 -0.0365	  0.0000
  3.3154	  2.4865	 -0.0082	  0.0055	  0.0000
  3.4811	  2.4865	  0.0394	  0.0841	  0.0000
  3.6469	  2.4865	  0.0028	 -0.0124	  0.0000
  3.8127	  2.4865	  0.0017	 -0.0265	  0.0000
  3.9785	  2.4865	  0.1567	 -0.2710	  0.0000
  4.1442	  2.4865	  0.0891	 -0.0008	  0.0000
  4.3100	  2.4865	 -0.1799	  0.1515	  0.0000
  4.4758	  2.4865	 -0.0860	  0.0732	  0.0000
  4.6415	  2.4865	 -0.0314	  0.0537	  0.0000
  4.8073	  2.4865	 -0.0165	 -0.0010	  0.0000
  4.9731	  2.4865	  0.0202	 -0.0509	  0.0000
  5.1388	  2.4865	 -0.0068	 -0.0672	  0.0000
  5.3046	  2.4865	  0.0148	 -0.0622	  0.0000
  5.4704	  2.4865	 -0.0963	  0.1269	  0.0000
  5.6361	  2.4865	 -0.0275	  0.1339	  0.0000
  5.8019	  2.4865	  0.0497	  0.0713	  0.0000
  5.9677	  2.4865	  0.0584	 -0.0140	  0.0000
  6.1334	  2.4865	  0.0413	 -0.0461	  0.0000
  6.2992	  2.4865	  0.0021	 -0.0844	  0.0000
  6.4650	  2.4865	 -0.0034	 -0.0008	  0.0000
  0.1658	  2.3208	  0.0680	 -0.0931	  0.0000
  0.3315	  2.3208	 -0.0306	 -0.0216	  0.0000
  0.4973	  2.3208	  0.0325	 -0.0023	  0.0000
  0.6631	  2.3208	  0.0884	 -0.0231	  0.0000
  0.8288	  2.3208	  3.6051	  3.2838	  0.0000
  0.9946	  2.3208	  0.5801	  0.0610	  0.0000
  1.1604	  2.3208	  1.3686	  0.1477	  0.0000
  1.3262	  2.3208	  0.1238	  0.2448	  0.0000
  1.4919	  2.3208	 -0.0142	 -0.0308	  0.0000
  1.6577	  2.3208	 -0.0542	  0.1013	  0.0000
  1.8235	  2.3208	 -0.0998	  0.1436	  0.0000
  1.9892	  2.3208	 -0.3413	  0.0239	  0.0000
  2.1550	  2.3208	  0.2048	  0.6145	  0.0000
  2.3208	  2.3208	  0.0361	 -0.4831	  1.0000
  2.4865	  2.3208	  0.3464	  0.2925	  0.0000
  2.6523	  2.3208	  0.0650	  0.2718	  0.0000
  2.8181	  2.3208	 -0.0447	  0.1087	  0.0000
  2.9838	  2.3208	  0.0345	  0.0433	  0.0000
  3.1496	  2.3208	  0.0163	 -0.0801	  0.0000
  3.3154	  2.3208	  0.0256	  0.3398	  0.0000
  3.4811	  2.3208	  0.0516	  0.1893	  0.0000
  3.6469	  2.3208	 -0.0057	 -0.1047	  0.0000
  3.8127	  2.3208	 -0.0055	 -0.0773	  0.0000
  3.9785	  2.3208	 -0.0220	  0.0331	  0.0000
  4.1442	  2.3208	  0.1069	  0.3343	  0.0000
  4.3100	  2.3208	 -0.1187	  0.1119	  0.0000
  4.4758	  2.3208	  0.0736	 -0.0229	  0.0000
  4.6415	  2.3208	  0.0020	  0.1716	  0.0000
  4.8073	  2.3208	  0.0083	  0.1427	  0.0000
  4.9731	  2.3208	  0.0627	  0.0964	  0.0000
  5.1388	  2.3208	 -0.0168	  0.1109	  0.0000
  5.3046	  2.3208	  0.0272	  0.1299	  0.0000
  5.4704	  2.3208	 -0.0465	 -0.0305	  0.0000
  5.6361	  2.3208	 -0.0275	 -0.0577	  0.0000
  5.8019	  2.3208	  0.0636	 -0.0515	  0.0000
  5.9677	  2.3208	  0.0642	 -0.0809	  0.0000
  6.1334	  2.3208	  0.0513	 -0.1526	  0.0000
  6.2992	  2.3208	  0.0121	 -0.1709	  0.0000
  6.4650	  2.3208	 -0.0056	 -0.0098	  0.0000
  0.1658	  2.1550	  0.0369	 -0.3947	  0.0000
  0.3315	  2.1550	 -0.0149	 -0.0851	  0.0000
  0.4973	  2.1550	  0.0482	 -0.0115	  0.0000
  0.6631	  2.1550	  0.1130	  0.0011	  0.0000
  0.8288	  2.1550	  2.8031	  3.0932	  0.0000
  0.9946	  2.1550	  0.4775	  0.2691	  1.0000
  1.1604	  2.1550	  0.0795	  0.0906	  0.0000
  1.3262	  2.1550	  0.0835	  0.4272	  0.0000
  1.4919	  2.1550	 -0.1593	  0.0195	  0.0000
  1.6577	  2.1550	 -0.0253	  0.0906	  0.0000
  1.8235	  2.1550	 -0.0904	  0.1688	  0.0000
  1.9892	  2.1550	 -0.1001	 -0.0291	  0.0000
  2.1550	  2.1550	  1.4229	 -4.6872	  0.0000
  2.3208	  2.1550	  1.3862	 -3.6510	  0.0000
  2.4865	  2.1550	  0.1098	  0.0007	  0.0000
  2.6523	  2.1550	  0.0538	  0.0949	  0.0000
  2.8181	  2.1550	  0.0216	  0.0421	  0.0000
  2.9838	  2.1550	  0.4909	 -0.0045	  0.0000
  3.1496	  2.1550	  0.1814	  0.0581	  0.0000
  3.3154	  2.1550	  0.0118	  0.3099	  0.0000
  3.4811	  2.1550	  0.0433	  0.2091	  0.0000
  3.6469	  2.1550	 -0.0076	 -0.0064	  0.0000
  3.8127	  2.1550	 -0.0061	  0.0071	  0.0000
  3.9785	  2.1550	 -0.1014	 -0.0615	  0.0000
  4.1442	  2.1550	  0.1146	  0.0625	  0.0000
  4.3100	  2.1550	  0.1710	 -0.0059	  0.0000
  4.4758	  2.1550	  0.1511	 -0.1408	  0.0000
  4.6415	  2.1550	  0.0375	 -0.0146	  0.0000
  4.8073	  2.1550	  0.0837	  0.0420	  0.0000
  4.9731	  2.1550	  0.0156	  0.0395	  0.0000
  5.1388	  2.1550	  0.0325	  0.2078	  0.0000
  5.3046	  2.1550	  0.0676	  0.4512	  0.0000
  5.4704	  2.1550	  0.0146	 -0.0008	  0.0000
  5.6361	  2.1550	 -0.0340	  0.0327	  0.0000
  5.8019	  2.1550	 -0.0018	  0.0524	  0.0000
  5.9677	  2.1550	 -0.2652	 -0.0261	  0.0000
  6.1334	  2.1550	 -0.0151	 -0.0784	  0.0000
  6.2992	  2.1550	 -0.0150	 -0.0095	  0.0000
  6.4650	  2.1550	 -0.0054	  0.0229	  0.0000
  0.1658	  1.9892	 -0.1365	 -1.7914	  0.0000
  0.3315	  1.9892	 -0.0751	 -0.1473	  0.0000
  0.4973	  1.9892	 -0.1663	  0.0758	  0.0000
  0.6631	  1.9892	 -0.0156	 -0.0540	  0.0000
  0.8288	  1.9892	  0.0561	 -0.1111	  0.0000
  0.9946	  1.9892	  0.0125	 -0.1156	  0.0000
  1.1604	  1.9892	  0.0473	  0.1114	  0.0000
  1.3262	  1.9892	  0.0374	  0.2251	  0.0000
  1.4919	  1.9892	  0.1587	  0.3626	  0.0000
  1.6577	  1.9892	  0.1163	  0.1058	  0.0000
  1.8235	  1.9892	 -0.1222	  0.1680	  0.0000
  1.9892	  1.9892	 -0.1427	  0.4804	  0.0000
  2.1550	  1.9892	  0.6754	 -5.7546	  0.0000
  2.3208	  1.9892	 -0.5686	 -5.4087	  0.0000
  2.4865	  1.9892	 -1.6108	 -0.6191	  0.0000
  2.6523	  1.9892	 -0.1288	 -0.1912	  0.0000
  2.8181	  1.9892	 -0.1164	 -0.3227	  0.0000
  2.9838	  1.9892	 -0.0425	 -0.3057	  0.0000
  3.1496	  1.9892	 -0.1114	  0.0897	  0.0000
  3.3154	  1.9892	  0.0120	  0.3706	  0.0000
  3.4811	  1.9892	  0.6586	  0.9279	  0.0000
  3.6469	  1.9892	  0.0040	  0.0339	  0.0000
  3.8127	  1.9892	  0.0015	 -0.0156	  0.0000
  3.9785	  1.9892	 -0.2006	  0.2409	  0.0000
  4.1442	  1.9892	  0.0968	  0.1453	  0.0000
  4.3100	  1.9892	  0.1355	  0.0685	  0.0000
  4.4758	  1.9892	  0.0822	 -0.0434	  0.0000
  4.6415	  1.9892	  0.0059	 -0.0493	  0.0000
  4.8073	  1.9892	 -0.1939	  0.1549	  0.0000
  4.9731	  1.9892	 -0.1575	  0.1691	  0.0000
  5.1388	  1.9892	  0.1333	 -0.4051	  0.0000
  5.3046	  1.9892	  0.0205	  0.2856	  1.0000
  5.4704	  1.9892	  0.0240	  0.0706	  0.0000
  5.6361	  1.9892	 -0.0330	  6.3655	  0.0000
  5.8019	  1.9892	  0.0291	  0.4558	  1.0000
  5.9677	  1.9892	 -0.0635	  0.0872	  0.0000
  6.1334	  1.9892	  0.0191	  0.1732	  1.0000
  6.2992	  1.9892	 -0.0155	  0.0144	  0.0000
  6.4650	  1.9892	 -0.0020	  0.0158	  0.0000
  0.1658	  1.8235	  0.0766	 -1.3309	  0.0000
  0.3315	  1.8235	 -0.1320	 -0.1971	  0.0000
  0.4973	  1.8235	 -0.2139	  0.0669	  0.0000
  0.6631	  1.8235	  0.0311	 -0.1958	  0.0000
  0.8288	  1.8235	  1.0634	  0.0796	  1.0000
  0.9946	  1.8235	 -0.1076	  0.0291	  0.0000
  1.1604	  1.8235	  0.0316	  0.0221	  0.0000
  1.3262	  1.8235	  0.0234	  0.0664	  0.0000
  1.4919	  1.8235	  0.1012	  0.5873	  0.0000
  1.6577	  1.8235	  0.3630	  0.2532	  0.0000
  1.8235	  1.8235	 -0.1639	  0.0842	  0.0000
  1.9892	  1.8235	 -0.4851	  0.9430	  0.0000
  2.1550	  1.8235	  0.3934	 -0.1065	  0.0000
  2.3208	  1.8235	 -0.4144	 -0.9971	  0.0000
  2.4865	  1.8235	 -0.4623	 -0.8573	  0.0000
  2.6523	  1.8235	 -0.5525	 -1.1129	  0.0000
  2.8181	  1.8235	 -0.1429	  0.1350	  1.0000
  2.9838	  1.8235	 -0.1604	 -0.3680	  0.0000
  3.1496	  1.8235	 -0.1712	  0.0620	  0.0000
  3.3154	  1.8235	 -0.0531	  0.6532	  0.0000
  3.4811	  1.8235	  0.5139	  2.5058	  0.0000
  3.6469	  1.8235	  0.0062	 -0.0011	  0.0000
  3.8127	  1.8235	  0.0024	 -0.0272	  0.0000
  3.9785	  1.8235	  0.1176	  0.1492	  0.0000
  4.1442	  1.8235	  0.4625	  0.2465	  0.0000
  4.3100	  1.8235	  0.0816	 -0.0250	  0.0000
  4.4758	  1.8235	  0.0381	 -0.0711	  0.0000
  4.6415	  1.8235	 -0.0116	 -0.0883	  0.0000
  4.8073	  1.8235	 -0.3004	  0.3070	  0.0000
  4.9731	  1.8235	 -0.1989	  0.2449	  0.0000
  5.1388	  1.8235	  0.1085	 -0.1661	  0.0000
  5.3046	  1.8235	  0.2451	 -0.6071	  0.0000
  5.4704	  1.8235	  0.1750	  0.1600	  0.0000
  5.6361	  1.8235	 -0.0090	  0.2057	  0.0000
  5.8019	  1.8235	  0.4735	  3.9280	  0.0000
  5.9677	  1.8235	  0.0279	  0.0255	  0.0000
  6.1334	  1.8235	 -0.0053	  0.0180	  0.0000
  6.2992	  1.8235	 -0.0077	  0.0154	  0.0000
  6.4650	  1.8235	  0.0025	  0.0128	  0.0000
  0.1658	  1.6577	  0.1336	 -0.7096	  0.0000
  0.3315	  1.6577	 -0.2025	 -0.6209	  0.0000
  0.4973	  1.6577	  0.7151	 -0.1506	  1.0000
  0.6631	  1.6577	  5.7154	 -1.4284	  0.0000
  0.8288	  1.6577	  1.0660	  0.2327	  1.0000
  0.9946	  1.6577	  6.5741	  1.5804	  0.0000
  1.1604	  1.6577	 -0.0609	 -0.0701	  0.0000
  1.3262	  1.6577	 -0.0210	 -0.1004	  0.0000
  1.4919	  1.6577	 -0.0498	  0.1973	  0.0000
  1.6577	  1.6577	  0.1118	  0.0962	  0.0000
  1.8235	  1.6577	 -0.0772	 -0.0514	  0.0000
  1.9892	  1.6577	 -0.6569	 -0.4527	  0.0000
  2.1550	  1.6577	 -0.1198	 -0.5086	  0.0000
  2.3208	  1.6577	 -0.1474	 -0.1909	  0.0000
  2.4865	  1.6577	 -0.0613	 -0.1061	  0.0000
  2.6523	  1.6577	 -0.2109	 -0.1332	  0.0000
  2.8181	  1.6577	  1.5374	  7.9137	  0.0000
  2.9838	  1.6577	 -0.3882	 -0.2079	  0.0000
  3.1496	  1.6577	 -0.0835	 -0.0567	  0.0000
  3.3154	  1.6577	 -0.4138	  0.0229	  0.0000
  3.4811	  1.6577	 -0.0589	 -0.0867	  1.0000
  3.6469	  1.6577	  0.0016	  0.0577	  0.0000
  3.8127	  1.6577	 -0.0017	  0.0475	  0.0000
  3.9785	  1.6577	 -0.3679	  0.2730	  0.0000
  4.1442	  1.6577	  0.2293	 -0.0018	  0.0000
  4.3100	  1.6577	 -0.0048	 -0.0957	  0.0000
  4.4758	  1.6577	  0.1056	 -0.1178	  0.0000
  4.6415	  1.6577	  0.6805	 -0.0954	  0.0000
  4.8073	  1.6577	  0.2642	  0.0941	  0.0000
  4.9731	  1.6577	 -0.1601	  0.3011	  0.0000
  5.1388	  1.6577	 -0.0323	 -0.3669	  0.0000
  5.3046	  1.6577	  0.1342	 -0.3252	  0.0000
  5.4704	  1.6577	  0.1901	  0.1249	  0.0000
  5.6361	  1.6577	 -0.0239	  0.1028	  0.0000
  5.8019	  1.6577	  0.0894	  0.0386	  0.0000
  5.9677	  1.6577	  0.0341	  0.0174	  0.0000
  6.1334	  1.6577	 -0.0026	  0.0159	  0.0000
  6.2992	  1.6577	  0.0097	  0.0040	  0.0000
  6.4650	  1.6577	  0.0064	  0.0132	  0.0000
  0.1658	  1.4919	 -0.0316	 -0.4154	  0.0000
  0.3315	  1.4919	 -0.2171	 -0.2780	  0.0000
  0.4973	  1.4919	 -0.0181	  0.0792	  0.0000
  0.6631	  1.4919	  0.9422	  2.4782	  0.0000
  0.8288	  1.4919	  6.2105	 -4.3742	  0.0000
  0.9946	  1.4919	  0.9607	  0.3291	  1.0000
  1.1604	  1.4919	  0.2091	 -0.0136	  0.0000
  1.3262	  1.4919	  0.1974	 -0.1129	  0.0000
  1.4919	  1.4919	 -0.0566	 -0.0012	  0.0000
  1.6577	  1.4919	  0.0049	 -1.7534	  0.0000
  1.8235	  1.4919	  0.0127	 -1.7092	  0.0000
  1.9892	  1.4919	 -0.1115	  0.0112	  0.0000
  2.1550	  1.4919	 -0.2285	 -0.0818	  0.0000
  2.3208	  1.4919	 -0.5249	 -0.0060	  0.0000
  2.4865	  1.4919	 -0.0863	  0.0066	  0.0000
  2.6523	  1.4919	 -0.0804	 -0.0644	  0.0000
  2.8181	  1.4919	 -0.7668	 -0.4012	  0.0000
  2.9838	  1.4919	 -0.4744	 -0.1850	  0.0000
  3.1496	  1.4919	 -0.3174	 -0.0926	  0.0000
  3.3154	  1.4919	  0.1379	  0.0855	  1.0000
  3.4811	  1.4919	  5.7825	  1.4962	  0.0000
  3.6469	  1.4919	  0.0071	  0.1093	  0.0000
  3.8127	  1.4919	  0.0040	  0.1349	  0.0000
  3.9785	  1.4919	 -0.3859	  0.4333	  0.0000
  4.1442	  1.4919	 -0.0040	  0.0791	  0.0000
  4.3100	  1.4919	 -0.0449	  0.0516	  0.0000
  4.4758	  1.4919	  0.0325	  0.0485	  0.0000
  4.6415	  1.4919	  0.2613	 -0.0110	  0.0000
  4.8073	  1.4919	  0.1123	  0.0811	  0.0000
  4.9731	  1.4919	  0.0269	  0.2719	  1.0000
  5.1388	  1.4919	 -0.0180	  1.0106	  0.0000
  5.3046	  1.4919	  0.0103	  3.1509	  0.0000
  5.4704	  1.4919	 -0.0491	  0.1670	  0.0000
  5.6361	  1.4919	 -0.0138	  0.0315	  0.0000
  5.8019	  1.4919	  0.0007	 -0.0086	  0.0000
  5.9677	  1.4919	  0.0010	  0.0222	  0.0000
  6.1334	  1.4919	 -0.0037	  0.0280	  0.0000
  6.2992	  1.4919	  0.0033	  0.0120	  0.0000
  6.4650	  1.4919	  0.0045	  0.0109	  0.0000
  0.1658	  1.3262	 -0.0489	  0.0723	  0.0000
  0.3315	  1.3262	 -0.0868	 -0.0006	  0.0000
  0.4973	  1.3262	  1.0168	  0.3232	  1.0000
  0.6631	  1.3262	  1.1859	  2.2298	  0.0000
  0.8288	  1.3262	  0.9340	  2.3985	  0.0000
  0.9946	  1.3262	 -0.0083	  2.2365	  0.0000
  1.1604	  1.3262	  0.3739	  0.0328	  0.0000
  1.3262	  1.3262	  0.1993	  0.1798	  0.0000
  1.4919	  1.3262	 -0.0514	  0.7451	  0.0000
  1.6577	  1.3262	 -0.1713	  0.0423	  0.0000
  1.8235	  1.3262	  0.0911	  0.1540	  0.0000
  1.9892	  1.3262	  0.1926	  0.3529	  0.0000
  2.1550	  1.3262	 -0.2896	 -0.1967	  0.0000
  2.3208	  1.3262	 -7.7065	  6.2891	  0.0000
  2.4865	  1.3262	 -0.0201	  0.0278	  0.0000
  2.6523	  1.3262	 -0.1748	 -0.1122	  0.0000
  2.8181	  1.3262	 -0.2455	 -0.4252	  0.0000
  2.9838	  1.3262	 -0.1536	  0.3195	  0.0000
  3.1496	  1.3262	 -0.2566	  0.0571	  0.0000
  3.3154	  1.3262	 -2.5383	 -5.6938	  0.0000
  3.4811	  1.3262	 -4.6176	 -3.0563	  0.0000
  3.6469	  1.3262	  0.0105	  0.0627	  0.0000
  3.8127	  1.3262	  0.0118	  0.1224	  0.0000
  3.9785	  1.3262	  0.1292	  0.5238	  0.0000
  4.1442	  1.3262	 -0.0103	  0.1458	  0.0000
  4.3100	  1.3262	 -0.0194	  0.1597	  0.0000
  4.4758	  1.3262	 -0.0104	  0.0828	  0.0000
  4.6415	  1.3262	  0.0620	 -0.0137	  0.0000
  4.8073	  1.3262	 -0.2118	  0.0695	  0.0000
  4.9731	  1.3262	 -0.0964	  0.0919	  0.0000
  5.1388	  1.3262	  0.0104	  0.3553	  1.0000
  5.3046	  1.3262	  0.0064	  0.7619	  0.0000
  5.4704	  1.3262	 -0.0504	  0.1550	  0.0000
  5.6361	  1.3262	  0.0039	 -0.0288	  0.0000
  5.8019	  1.3262	  0.0144	 -0.0167	  0.0000
  5.9677	  1.3262	  0.0122	  0.0093	  0.0000
  6.1334	  1.3262	  0.0074	  0.0124	  0.0000
  6.2992	  1.3262	  0.0045	  0.0019	  0.0000
  6.4650	  1.3262	  0.0010	 -0.0145	  0.0000
  0.1658	  1.1604	 -0.0053	 -0.0114	  0.0000
  0.3315	  1.1604	  0.0139	  0.0736	  0.0000
  0.4973	  1.1604	 -0.0374	  0.8158	  0.0000
  0.6631	  1.1604	  0.8418	  0.2352	  1.0000
  0.8288	  1.1604	  0.8880	  0.1654	  1.0000
  0.9946	  1.1604	  0.5097	  0.5035	  1.0000
  1.1604	  1.1604	 -1.9493	 -0.1532	  0.0000
  1.3262	  1.1604	 -1.8755	  1.8530	  0.0000
  1.4919	  1.1604	 -1.2345	  0.4424	  1.0000
  1.6577	  1.1604	 -3.2700	  4.3445	  0.0000
  1.8235	  1.1604	  1.4688	  0.1615	  0.0000
  1.9892	  1.1604	 -0.0749	  0.0580	  0.0000
  2.1550	  1.1604	 -0.2888	 -0.0203	  0.0000
  2.3208	  1.1604	 -0.5129	  0.4393	  1.0000
  2.4865	  1.1604	  0.5966	  1.9548	  0.0000
  2.6523	  1.1604	 -0.1005	  0.1272	  0.0000
  2.8181	  1.1604	 -0.0596	 -0.3126	  0.0000
  2.9838	  1.1604	  0.1437	  0.4540	  0.0000
  3.1496	  1.1604	  0.0476	  0.1000	  0.0000
  3.3154	  1.1604	  6.2342	  6.2959	  0.0000
  3.4811	  1.1604	  0.2302	 -0.4473	  1.0000
  3.6469	  1.1604	  0.0059	  0.0314	  0.0000
  3.8127	  1.1604	  0.0094	  0.0450	  0.0000
  3.9785	  1.1604	 -0.0101	  0.6362	  0.0000
  4.1442	  1.1604	  0.0287	  0.1721	  0.0000
  4.3100	  1.1604	  0.0244	  0.7231	  0.0000
  4.4758	  1.1604	 -0.0497	 -0.0221	  0.0000
  4.6415	  1.1604	 -0.0190	 -0.0579	  0.0000
  4.8073	  1.1604	 -0.0770	  0.0947	  0.0000
  4.9731	  1.1604	 -0.1188	  0.5553	  0.0000
  5.1388	  1.1604	  0.0002	  0.3952	  1.0000
  5.3046	  1.1604	  0.0367	  0.7410	  0.0000
  5.4704	  1.1604	  0.0378	  0.1153	  0.0000
  5.6361	  1.1604	  0.0072	  0.0168	  0.0000
  5.8019	  1.1604	  0.0402	 -0.0284	  0.0000
  5.9677	  1.1604	  0.0255	 -0.0742	  0.0000
  6.1334	  1.1604	  0.0018	 -0.0275	  0.0000
  6.2992	  1.1604	 -0.0040	  0.0284	  0.0000
  6.4650	  1.1604	 -0.0041	 -0.0056	  0.0000
  0.1658	  0.9946	  0.0211	  6.0837	  0.0000
  0.3315	  0.9946	 -0.0005	 -0.0221	  0.0000
  0.4973	  0.9946	 -0.0646	  0.0597	  0.0000
  0.6631	  0.9946	  0.5118	  0.1226	  1.0000
  0.8288	  0.9946	  5.9252	  0.7929	  0.0000
  0.9946	  0.9946	  0.8825	 -0.7213	  0.0000
  1.1604	  0.9946	  2.0105	 -1.7831	  0.0000
  1.3262	  0.9946	 -5.5447	  0.0562	  0.0000
  1.4919	  0.9946	 -2.7205	  2.4251	  0.0000
  1.6577	  0.9946	 -1.6469	  1.1282	  1.0000
  1.8235	  0.9946	 -1.5971	  0.5570	  1.0000
  1.9892	  0.9946	 -0.1859	 -0.0372	  0.0000
  2.1550	  0.9946	 -0.2789	 -0.0211	  0.0000
  2.3208	  0.9946	 -0.8653	 -0.6083	  0.0000
  2.4865	  0.9946	  1.4156	  3.5992	  0.0000
  2.6523	  0.9946	  0.1625	  0.3577	  0.0000
  2.8181	  0.9946	 -0.2559	  0.1715	  1.0000
  2.9838	  0.9946	  0.9599	  1.3606	  0.0000
  3.1496	  0.9946	  0.0921	  0.0982	  0.0000
  3.3154	  0.9946	 -0.0330	 -6.2403	  0.0000
  3.4811	  0.9946	 -0.0906	 -0.9315	  1.0000
  3.6469	  0.9946	  0.0187	  0.0730	  0.0000
  3.8127	  0.9946	  0.0142	  0.0381	  0.0000
  3.9785	  0.9946	 -0.1452	  3.7439	  0.0000
  4.1442	  0.9946	 -0.0803	  0.1251	  0.0000
  4.3100	  0.9946	 -0.3587	  0.1738	  0.0000
  4.4758	  0.9946	 -0.2782	  0.0207	  0.0000
  4.6415	  0.9946	 -0.1436	  0.1711	  0.0000
  4.8073	  0.9946	 -0.0799	  0.2134	  0.0000
  4.9731	  0.9946	 -0.0895	  0.1000	  0.0000
  5.1388	  0.9946	  0.1654	  0.4028	  1.0000
  5.3046	  0.9946	  0.1716	  0.3338	  1.0000
  5.4704	  0.9946	  0.0887	 -0.0130	  0.0000
  5.6361	  0.9946	  0.0011	 -0.0372	  0.0000
  5.8019	  0.9946	 -0.0508	  0.0399	  0.0000
  5.9677	  0.9946	 -0.0793	 -0.1238	  0.0000
  6.1334	  0.9946	 -0.0208	 -0.0191	  0.0000
  6.2992	  0.9946	 -0.0122	  0.0915	  0.0000
  6.4650	  0.9946	 -0.0104	  0.0263	  0.0000
  0.1658	  0.8288	 -0.0674	  0.5140	  1.0000
  0.3315	  0.8288	 -0.1944	 -0.1176	  0.0000
  0.4973	  0.8288	 -0.0587	 -0.1627	  0.0000
  0.6631	  0.8288	  0.2127	 -0.1989	  0.0000
  0.8288	  0.8288	  0.4165	 -0.5931	  0.0000
  0.9946	  0.8288	  0.2731	 -0.5392	  0.0000
  1.1604	  0.8288	  0.0258	 -0.1730	  0.0000
  1.3262	  0.8288	 -1.5413	  7.6487	  0.0000
  1.4919	  0.8288	 -7.0876	 -0.1065	  0.0000
