# x	y	u	v	mask
  4.1857	  0.4973	 -1.0586	  7.4948	  0.0000
  4.4343	  0.4973	 -0.4351	  0.4137	  0.0000
  4.6830	  0.4973	 -0.1058	 -0.0185	  0.0000
  4.9316	  0.4973	  0.3754	 -0.1612	  0.0000
  5.1803	  0.4973	  1.9388	  1.4627	  0.0000
  5.4289	  0.4973	  0.0674	  0.0907	  0.0000
  5.6776	  0.4973	 -1.2220	  1.1038	  0.0000
  5.9262	  0.4973	 -5.2381	  0.2861	  0.0000
  6.1749	  0.4973	 -2.2529	 -2.1252	  0.0000
  6.4235	  0.4973	 -0.7872	 -0.9091	  1.0000
  0.2072	  0.2487	  0.9172	  2.0080	  0.0000
  0.4559	  0.2487	 -0.7839	  1.8750	  0.0000
  0.7045	  0.2487	 -0.0753	 -0.0968	  0.0000
  0.9532	  0.2487	  1.5444	  0.6599	  0.0000
  1.2018	  0.2487	  0.8851	  1.5328	  0.0000
  1.4505	  0.2487	 -8.4297	  1.9660	  0.0000
  1.6991	  0.2487	  0.0079	  0.0299	  0.0000
  1.9478	  0.2487	 -2.8022	  0.9528	  0.0000
  2.1964	  0.2487	  0.4785	 -1.1721	  0.0000
  2.4451	  0.2487	  0.0016	 -0.0306	  0.0000
  2.6937	  0.2487	 -0.1056	 -0.5656	  0.0000
  2.9424	  0.2487	 -0.0397	 -4.4648	  0.0000
  3.1910	  0.2487	  0.0158	 -0.5456	  0.0000
  3.4397	  0.2487	  9.3148	 -2.3219	  0.0000
  3.6884	  0.2487	  0.1288	  1.0289	  1.0000
  3.9370	  0.2487	  0.5759	  0.0910	  0.0000
  4.1857	  0.2487	 -1.8248	 -3.2293	  0.0000
  4.4343	  0.2487	  1.0706	 -1.7769	  0.0000
  4.6830	  0.2487	  0.0526	 -0.0110	  0.0000
  4.9316	  0.2487	  1.8853	 -0.0524	  0.0000
  5.1803	  0.2487	 -0.3745	 -0.0255	  0.0000
  5.4289	  0.2487	  0.0030	  0.1906	  0.0000
  5.6776	  0.2487	 -1.1235	  1.0236	  0.0000
  5.9262	  0.2487	 -1.5820	  0.5386	  0.0000
  6.1749	  0.2487	 -1.5025	 -3.5823	  0.0000
  6.4235	  0.2487	  0.8004	 -2.0815	  0.0000
