# x	y	u	v	mask
  3.3154	  2.9838	  0.4185	 -0.0986	  0.0000
  3.4811	  2.9838	  0.5629	 -0.0772	  0.0000
  3.6469	  2.9838	 -0.0035	 -0.0065	  0.0000
  3.8127	  2.9838	 -0.0017	  0.0060	  0.0000
  3.9785	  2.9838	  0.3133	  0.1961	  0.0000
  4.1442	  2.9838	  0.0376	  0.1306	  0.0000
  4.3100	  2.9838	 -0.1335	 -0.0202	  0.0000
  4.4758	  2.9838	 -0.2207	  0.0848	  0.0000
  4.6415	  2.9838	 -0.1720	  0.1210	  0.0000
  4.8073	  2.9838	 -0.1120	 -0.1214	  0.0000
  4.9731	  2.9838	 -0.0905	 -0.2162	  0.0000
  5.1388	  2.9838	 -0.4028	 -0.5703	  0.0000
  5.3046	  2.9838	  0.0319	 -0.0102	  0.0000
  5.4704	  2.9838	  0.0588	 -0.0567	  0.0000
  5.6361	  2.9838	 -0.0290	 -0.0241	  0.0000
  5.8019	  2.9838	  5.1389	  6.5988	  0.0000
  5.9677	  2.9838	  0.3369	  0.4544	  0.0000
  6.1334	  2.9838	 -0.0002	 -0.7603	  0.0000
  6.2992	  2.9838	 -0.0401	 -0.4947	  0.0000
  6.4650	  2.9838	  0.0025	  0.0056	  0.0000
  0.1658	  2.8181	  0.0618	  6.3960	  0.0000
  0.3315	  2.8181	 -0.0030	  0.0156	  0.0000
  0.4973	  2.8181	  0.0696	  0.0136	  0.0000
  0.6631	  2.8181	  0.0218	 -0.0052	  0.0000
  0.8288	  2.8181	 -0.1473	  0.7045	  0.0000
  0.9946	  2.8181	  6.7125	  3.5380	  0.0000
  1.1604	  2.8181	  2.0589	  0.8390	  0.0000
  1.3262	  2.8181	  0.4216	 -0.1180	  0.0000
  1.4919	  2.8181	  0.1702	 -0.0985	  0.0000
  1.6577	  2.8181	 -0.0666	  0.0106	  0.0000
  1.8235	  2.8181	 -0.1666	 -0.1129	  0.0000
  1.9892	  2.8181	 -0.0684	 -0.1045	  0.0000
  2.1550	  2.8181	 -0.0594	 -0.1454	  0.0000
  2.3208	  2.8181	 -0.0583	 -0.1036	  0.0000
  2.4865	  2.8181	 -0.1312	 -0.0194	  0.0000
  2.6523	  2.8181	 -0.0604	  0.0174	  0.0000
  2.8181	  2.8181	 -0.5322	  0.9425	  0.0000
  2.9838	  2.8181	 -0.1905	  0.5298	  0.0000
  3.1496	  2.8181	  6.6805	 -4.1926	  0.0000
  3.3154	  2.8181	  0.0585	 -0.1286	  0.0000
  3.4811	  2.8181	  0.1495	 -0.0959	  0.0000
  3.6469	  2.8181	  0.0035	 -0.0015	  0.0000
  3.8127	  2.8181	  0.0037	 -0.0005	  0.0000
  3.9785	  2.8181	  0.1489	  0.1093	  0.0000
  4.1442	  2.8181	  0.0296	  0.0646	  0.0000
  4.3100	  2.8181	 -0.2576	  0.0079	  0.0000
  4.4758	  2.8181	 -0.2354	  0.1456	  0.0000
  4.6415	  2.8181	 -0.1159	  0.2081	  0.0000
  4.8073	  2.8181	  0.1687	  0.0884	  0.0000
  4.9731	  2.8181	 -0.0930	  0.0169	  0.0000
  5.1388	  2.8181	  0.1856	 -0.2209	  0.0000
  5.3046	  2.8181	  0.0134	  0.0154	  0.0000
  5.4704	  2.8181	 -0.0271	  0.0442	  0.0000
  5.6361	  2.8181	 -0.0271	 -0.0033	  0.0000
  5.8019	  2.8181	  0.4518	  3.9849	  0.0000
  5.9677	  2.8181	  0.7832	 -0.5180	  0.0000
  6.1334	  2.8181	  0.3252	  0.4311	  0.0000
  6.2992	  2.8181	  0.1324	  0.0052	  0.0000
  6.4650	  2.8181	  0.0047	 -0.0169	  0.0000
  0.1658	  2.6523	 -0.0251	  2.0716	  0.0000
  0.3315	  2.6523	  0.0376	 -0.0208	  0.0000
  0.4973	  2.6523	  0.0487	 -0.0359	  0.0000
  0.6631	  2.6523	  0.0116	 -0.0588	  0.0000
  0.8288	  2.6523	  0.2156	 -0.3525	  0.0000
  0.9946	  2.6523	 -0.5502	  0.0263	  0.0000
  1.1604	  2.6523	  0.4703	 -0.0538	  0.0000
  1.3262	  2.6523	 -0.9030	 -2.5669	  0.0000
  1.4919	  2.6523	  0.0869	 -0.2335	  0.0000
  1.6577	  2.6523	 -0.0298	  0.0798	  0.0000
  1.8235	  2.6523	 -0.1403	  0.1220	  0.0000
  1.9892	  2.6523	 -0.1263	  0.2191	  0.0000
  2.1550	  2.6523	 -0.2169	  0.1983	  0.0000
  2.3208	  2.6523	 -0.0888	  0.0387	  0.0000
  2.4865	  2.6523	 -0.0763	  0.0303	  0.0000
  2.6523	  2.6523	  0.0021	  0.0273	  0.0000
  2.8181	  2.6523	 -0.8517	  0.9091	  0.0000
  2.9838	  2.6523	 -0.3186	  0.5340	  0.0000
  3.1496	  2.6523	 -0.5182	 -1.3081	  0.0000
  3.3154	  2.6523	 -0.0120	 -0.0899	  0.0000
  3.4811	  2.6523	  0.0245	 -0.0772	  0.0000
  3.6469	  2.6523	  0.0053	 -0.0052	  0.0000
  3.8127	  2.6523	  0.0055	 -0.0038	  0.0000
  3.9785	  2.6523	  0.4518	 -0.4377	  0.0000
  4.1442	  2.6523	  0.3942	 -0.3920	  0.0000
  4.3100	  2.6523	 -0.2471	  0.0621	  0.0000
  4.4758	  2.6523	 -0.1909	  0.0955	  0.0000
  4.6415	  2.6523	  0.0469	  0.0594	  0.0000
  4.8073	  2.6523	  0.0696	 -0.0315	  0.0000
  4.9731	  2.6523	 -0.0271	 -0.0901	  0.0000
  5.1388	  2.6523	  0.0560	 -0.1168	  0.0000
  5.3046	  2.6523	  0.0124	  0.1047	  0.0000
  5.4704	  2.6523	  0.0764	  0.1572	  0.0000
  5.6361	  2.6523	  0.0187	  0.0259	  0.0000
  5.8019	  2.6523	 -0.0563	  0.1778	  0.0000
  5.9677	  2.6523	  0.3055	  0.4007	  0.0000
  6.1334	  2.6523	  0.3093	  0.4006	  0.0000
  6.2992	  2.6523	  0.1154	 -0.0387	  0.0000
  6.4650	  2.6523	  0.0025	 -0.0009	  0.0000
  0.1658	  2.4865	  0.1022	  6.8103	  0.0000
  0.3315	  2.4865	  0.0284	  0.0040	  0.0000
  0.4973	  2.4865	 -0.0735	 -0.0006	  0.0000
  0.6631	  2.4865	 -0.0089	 -0.0737	  0.0000
  0.8288	  2.4865	  0.3116	 -0.6473	  0.0000
  0.9946	  2.4865	  0.0042	 -0.0942	  0.0000
  1.1604	  2.4865	  1.6084	  0.0143	  0.0000
  1.3262	  2.4865	  0.3863	 -0.0780	  0.0000
  1.4919	  2.4865	 -0.0080	 -0.0178	  0.0000
  1.6577	  2.4865	 -0.0616	  0.0433	  0.0000
  1.8235	  2.4865	 -0.2218	  0.1172	  0.0000
  1.9892	  2.4865	 -0.1593	  0.1674	  0.0000
  2.1550	  2.4865	 -0.8815	  0.3831	  0.0000
  2.3208	  2.4865	  0.3180	  0.2001	  0.0000
  2.4865	  2.4865	  0.1770	  0.2534	  0.0000
  2.6523	  2.4865	  0.0855	  0.2893	  0.0000
  2.8181	  2.4865	 -1.0976	  0.1209	  0.0000
  2.9838	  2.4865	  1.4532	 -4.1076	  0.0000
  3.1496	  2.4865	 -7.2508	 -5.9808	  0.0000
  3.3154	  2.4865	 -0.7141	  0.8484	  0.0000
  3.4811	  2.4865	 -3.5321	  0.6008	  0.0000
  3.6469	  2.4865	  0.0075	 -0.0081	  0.0000
  3.8127	  2.4865	  0.0077	 -0.0077	  0.0000
  3.9785	  2.4865	  0.3785	 -0.3999	  0.0000
  4.1442	  2.4865	  0.3044	 -0.3396	  0.0000
  4.3100	  2.4865	 -0.2731	  0.1942	  0.0000
  4.4758	  2.4865	 -0.0606	  0.0891	  0.0000
  4.6415	  2.4865	 -0.0238	  0.0770	  0.0000
  4.8073	  2.4865	 -0.0392	  0.0216	  0.0000
  4.9731	  2.4865	 -0.0117	 -0.0159	  0.0000
  5.1388	  2.4865	 -0.0199	 -0.0500	  0.0000
  5.3046	  2.4865	  0.0171	 -0.0101	  0.0000
  5.4704	  2.4865	 -0.0143	  0.0091	  0.0000
  5.6361	  2.4865	 -0.0238	  0.0036	  0.0000
  5.8019	  2.4865	 -0.0523	  0.1663	  0.0000
  5.9677	  2.4865	  0.0490	 -0.0649	  0.0000
  6.1334	  2.4865	  0.0031	 -0.0887	  0.0000
  6.2992	  2.4865	 -0.0234	 -0.1340	  0.0000
  6.4650	  2.4865	  0.0020	  0.0016	  0.0000
  0.1658	  2.3208	  0.1765	 -0.0333	  0.0000
  0.3315	  2.3208	 -0.0481	  0.0584	  0.0000
  0.4973	  2.3208	 -0.0917	  0.0690	  0.0000
  0.6631	  2.3208	  0.0434	  0.0011	  0.0000
  0.8288	  2.3208	  3.4297	  2.8779	  0.0000
  0.9946	  2.3208	  0.0877	  0.4568	  0.0000
  1.1604	  2.3208	  1.5116	  0.1918	  0.0000
  1.3262	  2.3208	  0.1584	  0.4521	  0.0000
  1.4919	  2.3208	 -0.0170	 -0.0636	  0.0000
  1.6577	  2.3208	  0.0022	  0.0730	  0.0000
  1.8235	  2.3208	 -0.0869	  0.1713	  0.0000
  1.9892	  2.3208	 -0.1667	  0.0796	  0.0000
  2.1550	  2.3208	  7.1092	  5.2751	  0.0000
  2.3208	  2.3208	  2.9890	  4.7716	  0.0000
  2.4865	  2.3208	  1.6370	 -2.6162	  0.0000
  2.6523	  2.3208	  1.3708	 -2.7431	  0.0000
  2.8181	  2.3208	 -0.7834	 -0.5200	  0.0000
  2.9838	  2.3208	 -0.6005	 -0.3075	  0.0000
  3.1496	  2.3208	 -0.5444	 -0.1884	  0.0000
  3.3154	  2.3208	 -0.2130	  0.4809	  0.0000
  3.4811	  2.3208	 -0.1925	  0.4977	  0.0000
  3.6469	  2.3208	  0.0002	 -0.0008	  0.0000
  3.8127	  2.3208	  0.0004	 -0.0005	  0.0000
  3.9785	  2.3208	  0.1155	 -0.0146	  0.0000
  4.1442	  2.3208	 -0.0203	  0.2943	  0.0000
  4.3100	  2.3208	  0.0813	 -0.0036	  0.0000
  4.4758	  2.3208	  0.0810	 -0.0426	  0.0000
  4.6415	  2.3208	 -0.0198	  0.2045	  0.0000
  4.8073	  2.3208	  0.0388	  0.1378	  0.0000
  4.9731	  2.3208	  0.0485	  0.1645	  0.0000
  5.1388	  2.3208	 -0.0545	  0.0551	  0.0000
  5.3046	  2.3208	  0.0223	 -0.0061	  0.0000
  5.4704	  2.3208	  0.0204	  0.0241	  0.0000
  5.6361	  2.3208	 -0.0255	 -0.0126	  0.0000
  5.8019	  2.3208	 -0.0566	 -0.1377	  0.0000
  5.9677	  2.3208	  0.0489	 -0.0649	  0.0000
  6.1334	  2.3208	  0.0029	 -0.0888	  0.0000
  6.2992	  2.3208	 -0.0234	 -0.1340	  0.0000
  6.4650	  2.3208	 -0.0015	 -0.0027	  0.0000
  0.1658	  2.1550	  0.1005	 -0.0665	  0.0000
  0.3315	  2.1550	 -0.0368	 -0.0173	  0.0000
  0.4973	  2.1550	  0.0296	 -0.0173	  0.0000
  0.6631	  2.1550	  0.0861	  0.0050	  0.0000
  0.8288	  2.1550	  3.4839	  2.2456	  0.0000
  0.9946	  2.1550	  0.0494	  0.5829	  0.0000
  1.1604	  2.1550	  0.2723	  0.0818	  0.0000
  1.3262	  2.1550	  0.1920	  0.0981	  0.0000
  1.4919	  2.1550	 -0.0965	  0.0330	  0.0000
  1.6577	  2.1550	  0.0239	  0.2533	  0.0000
  1.8235	  2.1550	 -0.0155	  0.2467	  0.0000
  1.9892	  2.1550	 -0.1931	  0.0113	  0.0000
  2.1550	  2.1550	 -0.0415	  0.0313	  0.0000
  2.3208	  2.1550	 -1.6926	 -0.5971	  0.0000
  2.4865	  2.1550	 -1.6070	 -0.6890	  0.0000
  2.6523	  2.1550	 -0.1116	  0.0284	  0.0000
  2.8181	  2.1550	 -0.0660	  0.0098	  0.0000
  2.9838	  2.1550	  1.4050	 -0.0805	  0.0000
  3.1496	  2.1550	  0.5879	 -0.2624	  0.0000
  3.3154	  2.1550	 -0.0683	  0.5458	  0.0000
  3.4811	  2.1550	 -0.1827	  0.6734	  0.0000
  3.6469	  2.1550	 -0.0006	  0.0003	  0.0000
  3.8127	  2.1550	 -0.0005	  0.0003	  0.0000
  3.9785	  2.1550	  0.0455	 -0.1249	  0.0000
  4.1442	  2.1550	  0.2021	  0.0465	  0.0000
  4.3100	  2.1550	  0.3193	 -0.1712	  0.0000
  4.4758	  2.1550	  0.1425	 -0.1318	  0.0000
  4.6415	  2.1550	  0.0309	 -0.0134	  0.0000
  4.8073	  2.1550	  0.1752	  0.0468	  0.0000
  4.9731	  2.1550	  0.0736	  0.0364	  0.0000
  5.1388	  2.1550	 -0.0202	 -0.0145	  0.0000
  5.3046	  2.1550	  0.0054	  0.0456	  0.0000
  5.4704	  2.1550	 -0.0373	  0.0607	  0.0000
  5.6361	  2.1550	 -0.0123	  0.0107	  0.0000
  5.8019	  2.1550	 -0.0081	 -0.0829	  0.0000
  5.9677	  2.1550	 -2.1228	 -1.8949	  0.0000
  6.1334	  2.1550	 -0.0303	  0.0244	  0.0000
  6.2992	  2.1550	 -0.0299	  0.0238	  0.0000
  6.4650	  2.1550	 -0.0023	 -0.0016	  0.0000
  0.1658	  1.9892	 -0.0242	 -0.0430	  0.0000
  0.3315	  1.9892	 -0.1355	  0.0410	  0.0000
  0.4973	  1.9892	 -0.1722	  0.0361	  0.0000
  0.6631	  1.9892	  0.0124	  0.0327	  0.0000
  0.8288	  1.9892	  4.1095	 -2.8992	  0.0000
  0.9946	  1.9892	  0.0033	 -0.0070	  0.0000
  1.1604	  1.9892	  0.0574	  0.1785	  0.0000
  1.3262	  1.9892	  0.0409	  0.1933	  0.0000
  1.4919	  1.9892	  0.1182	  0.3799	  0.0000
  1.6577	  1.9892	  0.1766	  0.3740	  0.0000
  1.8235	  1.9892	 -0.1003	  0.3327	  0.0000
  1.9892	  1.9892	 -0.4561	  0.1716	  0.0000
  2.1550	  1.9892	 -0.0313	  0.0599	  0.0000
  2.3208	  1.9892	 -1.8702	 -0.6190	  0.0000
  2.4865	  1.9892	 -6.1374	  2.1776	  0.0000
  2.6523	  1.9892	 -6.1736	  2.4322	  0.0000
  2.8181	  1.9892	 -0.0640	 -0.2560	  0.0000
  2.9838	  1.9892	 -0.2407	 -0.5289	  0.0000
  3.1496	  1.9892	  0.1380	 -0.2242	  0.0000
  3.3154	  1.9892	 -0.4271	  2.6839	  0.0000
  3.4811	  1.9892	  0.4592	  1.3160	  0.0000
  3.6469	  1.9892	  0.0066	  0.0006	  0.0000
  3.8127	  1.9892	  0.0066	  0.0006	  0.0000
  3.9785	  1.9892	 -0.1077	  0.1415	  0.0000
  4.1442	  1.9892	  0.2166	 -0.0195	  0.0000
  4.3100	  1.9892	  0.2288	 -0.0355	  0.0000
  4.4758	  1.9892	  0.0642	 -0.0819	  0.0000
  4.6415	  1.9892	  0.0232	  0.0226	  0.0000
  4.8073	  1.9892	 -0.0792	  0.2402	  0.0000
  4.9731	  1.9892	 -0.1174	  0.3436	  0.0000
  5.1388	  1.9892	  0.1013	 -0.7207	  0.0000
  5.3046	  1.9892	  0.0470	 -0.0130	  0.0000
  5.4704	  1.9892	  0.0617	  0.0326	  0.0000
  5.6361	  1.9892	 -0.0070	  0.0166	  0.0000
  5.8019	  1.9892	 -0.6733	  4.8559	  0.0000
  5.9677	  1.9892	  0.0069	  0.0126	  0.0000
  6.1334	  1.9892	  0.0003	  0.0415	  0.0000
  6.2992	  1.9892	 -0.0083	  0.0395	  0.0000
  6.4650	  1.9892	 -0.0004	  0.0061	  0.0000
  0.1658	  1.8235	  1.1285	 -0.0918	  0.0000
  0.3315	  1.8235	 -0.3541	  0.0754	  0.0000
  0.4973	  1.8235	 -0.3928	  0.0766	  0.0000
  0.6631	  1.8235	 -0.0571	  0.1675	  0.0000
  0.8288	  1.8235	 -1.0619	  3.1546	  0.0000
  0.9946	  1.8235	  0.0108	  0.0358	  0.0000
  1.1604	  1.8235	  0.0694	  0.0596	  0.0000
  1.3262	  1.8235	  0.0554	  0.0596	  0.0000
  1.4919	  1.8235	  1.1885	  2.0374	  0.0000
  1.6577	  1.8235	  2.0999	  3.4090	  0.0000
  1.8235	  1.8235	 -1.1100	  2.2367	  0.0000
  1.9892	  1.8235	  1.0472	  0.3695	  0.0000
  2.1550	  1.8235	  1.0468	  0.3687	  0.0000
  2.3208	  1.8235	 -2.0566	 -0.6379	  0.0000
  2.4865	  1.8235	 -6.1605	  2.0686	  0.0000
  2.6523	  1.8235	  1.5898	 -5.5099	  0.0000
  2.8181	  1.8235	  0.1108	 -6.4689	  0.0000
  2.9838	  1.8235	 -0.1007	 -0.4745	  0.0000
  3.1496	  1.8235	  0.0609	 -0.5413	  0.0000
  3.3154	  1.8235	  0.6154	  2.7633	  0.0000
  3.4811	  1.8235	  0.5505	  2.7459	  0.0000
  3.6469	  1.8235	  0.0048	  0.0044	  0.0000
  3.8127	  1.8235	  0.0047	  0.0045	  0.0000
  3.9785	  1.8235	  3.2306	  1.6858	  0.0000
  4.1442	  1.8235	  0.2031	 -0.2284	  0.0000
  4.3100	  1.8235	 -0.0086	 -0.0494	  0.0000
  4.4758	  1.8235	  0.0540	 -0.0688	  0.0000
  4.6415	  1.8235	  0.0360	  0.0268	  0.0000
  4.8073	  1.8235	 -0.1478	  0.2542	  0.0000
  4.9731	  1.8235	 -0.1322	  0.2447	  0.0000
  5.1388	  1.8235	  0.0349	 -0.0670	  0.0000
  5.3046	  1.8235	  0.1306	 -0.0340	  0.0000
  5.4704	  1.8235	  0.4194	  0.0302	  0.0000
  5.6361	  1.8235	  0.0153	  0.0281	  0.0000
  5.8019	  1.8235	  0.0750	  0.0264	  0.0000
  5.9677	  1.8235	  0.0008	  0.0155	  0.0000
  6.1334	  1.8235	 -0.0071	  0.0361	  0.0000
  6.2992	  1.8235	 -0.0120	  0.0339	  0.0000
  6.4650	  1.8235	 -0.0001	  0.0051	  0.0000
  0.1658	  1.6577	 -0.0328	 -0.3265	  0.0000
  0.3315	  1.6577	 -0.3583	 -0.0030	  0.0000
  0.4973	  1.6577	 -0.3239	  0.0021	  0.0000
  0.6631	  1.6577	 -0.0091	  6.6882	  0.0000
  0.8288	  1.6577	 -1.4772	  2.6785	  0.0000
  0.9946	  1.6577	  5.2119	  3.8119	  0.0000
  1.1604	  1.6577	 -0.0652	 -0.4425	  0.0000
  1.3262	  1.6577	 -0.0665	 -0.4924	  0.0000
  1.4919	  1.6577	  0.6729	 -2.3523	  0.0000
  1.6577	  1.6577	 -1.1896	  2.5254	  0.0000
  1.8235	  1.6577	 -0.0740	  2.2464	  0.0000
  1.9892	  1.6577	  4.5177	 -6.0836	  0.0000
  2.1550	  1.6577	 -6.3187	 -5.4405	  0.0000
  2.3208	  1.6577	 -5.6124	  0.9600	  0.0000
  2.4865	  1.6577	 -0.0795	 -0.2326	  0.0000
  2.6523	  1.6577	 -1.1009	 -0.5097	  0.0000
  2.8181	  1.6577	  0.1096	 -0.1891	  0.0000
  2.9838	  1.6577	  0.1931	 -0.2250	  0.0000
  3.1496	  1.6577	 -2.8904	  0.7779	  0.0000
  3.3154	  1.6577	  0.2633	 -0.0000	  0.0000
  3.4811	  1.6577	 -2.8038	 -2.4638	  0.0000
  3.6469	  1.6577	  0.0026	 -0.0029	  0.0000
  3.8127	  1.6577	  0.0024	 -0.0043	  0.0000
  3.9785	  1.6577	 -0.6564	  0.2282	  0.0000
  4.1442	  1.6577	  0.0189	 -0.1369	  0.0000
  4.3100	  1.6577	 -0.1189	 -0.1577	  0.0000
  4.4758	  1.6577	  0.2091	 -0.0290	  0.0000
  4.6415	  1.6577	  0.6844	 -0.1308	  0.0000
  4.8073	  1.6577	  0.1829	 -0.0396	  0.0000
  4.9731	  1.6577	 -0.1274	  0.2148	  0.0000
  5.1388	  1.6577	 -0.1007	  0.0089	  0.0000
  5.3046	  1.6577	  0.1090	  0.0030	  0.0000
  5.4704	  1.6577	  0.3098	  0.0555	  0.0000
  5.6361	  1.6577	  0.0043	  0.0419	  0.0000
  5.8019	  1.6577	  0.0776	  0.0303	  0.0000
  5.9677	  1.6577	  0.0125	  0.0231	  0.0000
  6.1334	  1.6577	  0.0054	  0.0263	  0.0000
  6.2992	  1.6577	  0.0013	  0.0148	  0.0000
  6.4650	  1.6577	 -0.0009	 -0.0012	  0.0000
  0.1658	  1.4919	 -0.0538	 -0.2295	  0.0000
  0.3315	  1.4919	 -0.2313	 -0.1051	  0.0000
  0.4973	  1.4919	 -0.1032	 -0.0908	  0.0000
  0.6631	  1.4919	  1.1133	  2.1969	  0.0000
  0.8288	  1.4919	  0.9030	  2.4011	  0.0000
  0.9946	  1.4919	  0.0728	  0.4971	  0.0000
  1.1604	  1.4919	  0.1369	 -0.2259	  0.0000
  1.3262	  1.4919	 -0.0623	 -0.3500	  0.0000
  1.4919	  1.4919	  0.0203	 -2.4451	  0.0000
  1.6577	  1.4919	 -0.0488	  0.0613	  0.0000
  1.8235	  1.4919	 -0.0336	  0.0487	  0.0000
  1.9892	  1.4919	  0.7262	  0.3779	  0.0000
  2.1550	  1.4919	 -0.3035	  0.3188	  0.0000
  2.3208	  1.4919	 -0.2328	  0.6294	  0.0000
  2.4865	  1.4919	 -0.1356	 -0.0979	  0.0000
  2.6523	  1.4919	  4.9405	 -0.6366	  0.0000
  2.8181	  1.4919	 -7.9130	  2.1518	  0.0000
  2.9838	  1.4919	 -0.9801	  0.4147	  0.0000
  3.1496	  1.4919	 -0.3644	 -0.0911	  0.0000
  3.3154	  1.4919	  3.9654	  1.8327	  0.0000
  3.4811	  1.4919	  2.6212	  1.2275	  0.0000
  3.6469	  1.4919	  0.0057	 -0.0019	  0.0000
  3.8127	  1.4919	  0.0059	  0.0041	  0.0000
  3.9785	  1.4919	 -0.2840	  0.4295	  0.0000
  4.1442	  1.4919	 -0.0505	 -0.0167	  0.0000
  4.3100	  1.4919	 -0.1124	 -0.0214	  0.0000
  4.4758	  1.4919	  0.1940	 -0.0028	  0.0000
  4.6415	  1.4919	  0.5792	 -0.1216	  0.0000
  4.8073	  1.4919	  0.1926	 -0.1467	  0.0000
  4.9731	  1.4919	 -0.1067	  0.0557	  0.0000
  5.1388	  1.4919	 -0.1408	 -0.0106	  0.0000
  5.3046	  1.4919	  0.0004	  0.0055	  0.0000
  5.4704	  1.4919	 -0.1030	  0.0431	  0.0000
  5.6361	  1.4919	 -0.0071	  0.0398	  0.0000
  5.8019	  1.4919	  0.0461	  0.0386	  0.0000
  5.9677	  1.4919	 -0.0010	  0.0266	  0.0000
  6.1334	  1.4919	 -0.0003	  0.0311	  0.0000
  6.2992	  1.4919	 -0.0004	  0.0121	  0.0000
  6.4650	  1.4919	 -0.0004	 -0.0026	  0.0000
  0.1658	  1.3262	  0.0090	  0.1147	  0.0000
  0.3315	  1.3262	  0.1084	  0.0258	  0.0000
  0.4973	  1.3262	  0.0261	 -0.0154	  0.0000
  0.6631	  1.3262	  1.0240	  2.3626	  0.0000
  0.8288	  1.3262	  3.5279	  0.4846	  0.0000
  0.9946	  1.3262	  0.0853	  0.4917	  0.0000
  1.1604	  1.3262	  0.0744	  0.3213	  0.0000
  1.3262	  1.3262	  0.3648	 -0.3171	  0.0000
  1.4919	  1.3262	 -0.2348	 -0.9351	  0.0000
  1.6577	  1.3262	 -0.0556	  0.0547	  0.0000
  1.8235	  1.3262	 -0.0314	  0.0703	  0.0000
  1.9892	  1.3262	  0.3460	  2.9331	  0.0000
  2.1550	  1.3262	  0.0001	  0.7552	  0.0000
  2.3208	  1.3262	  0.5180	 -0.5180	  0.0000
  2.4865	  1.3262	  3.0817	  2.7448	  0.0000
  2.6523	  1.3262	 -1.2554	  0.1443	  0.0000
  2.8181	  1.3262	  2.0803	 -1.4688	  0.0000
  2.9838	  1.3262	 -0.1324	 -0.5618	  0.0000
  3.1496	  1.3262	 -0.4308	 -0.1931	  0.0000
  3.3154	  1.3262	 -0.5627	 -0.2471	  0.0000
  3.4811	  1.3262	 -0.5564	  0.0889	  0.0000
  3.6469	  1.3262	  0.0035	 -0.0007	  0.0000
  3.8127	  1.3262	  0.0041	  0.0039	  0.0000
  3.9785	  1.3262	  0.2511	  0.6468	  0.0000
  4.1442	  1.3262	  0.0673	  0.0208	  0.0000
  4.3100	  1.3262	 -0.0768	  0.1085	  0.0000
  4.4758	  1.3262	  0.0475	  0.0502	  0.0000
  4.6415	  1.3262	  0.1969	 -0.0008	  0.0000
  4.8073	  1.3262	  0.0166	 -0.0094	  0.0000
  4.9731	  1.3262	 -0.0492	  0.0341	  0.0000
  5.1388	  1.3262	 -0.0626	  0.1543	  0.0000
  5.3046	  1.3262	 -0.0205	  0.0259	  0.0000
  5.4704	  1.3262	 -0.0483	  0.0148	  0.0000
  5.6361	  1.3262	  0.0022	 -0.0081	  0.0000
  5.8019	  1.3262	  0.0605	  0.0393	  0.0000
  5.9677	  1.3262	 -0.0035	  0.0146	  0.0000
  6.1334	  1.3262	 -0.0036	  0.0158	  0.0000
  6.2992	  1.3262	  0.0041	  0.0052	  0.0000
  6.4650	  1.3262	  0.0009	 -0.0054	  0.0000
  0.1658	  1.1604	  0.0348	  0.2089	  0.0000
  0.3315	  1.1604	  0.3104	  0.2589	  0.0000
  0.4973	  1.1604	  0.0458	  0.1341	  0.0000
  0.6631	  1.1604	 -0.1674	  0.8369	  0.0000
  0.8288	  1.1604	 -0.0127	  0.7126	  0.0000
  0.9946	  1.1604	 -3.9490	  0.5169	  0.0000
  1.1604	  1.1604	  2.5762	 -0.3895	  0.0000
  1.3262	  1.1604	 -0.7107	  1.9565	  0.0000
  1.4919	  1.1604	 -3.2872	  2.1697	  0.0000
  1.6577	  1.1604	  1.8280	  3.6407	  0.0000
  1.8235	  1.1604	  0.9881	  2.4925	  0.0000
  1.9892	  1.1604	  4.7577	  0.6496	  0.0000
  2.1550	  1.1604	  2.5919	 -1.5543	  0.0000
  2.3208	  1.1604	 -5.7993	  1.3585	  0.0000
  2.4865	  1.1604	  0.7400	  1.9056	  0.0000
  2.6523	  1.1604	  0.7394	  1.9050	  0.0000
  2.8181	  1.1604	  0.2502	 -4.7023	  0.0000
  2.9838	  1.1604	 -3.3994	  1.2368	  0.0000
  3.1496	  1.1604	 -0.5266	 -0.1569	  0.0000
  3.3154	  1.1604	 -6.3451	 -7.0678	  0.0000
  3.4811	  1.1604	 -1.2144	  0.1067	  0.0000
  3.6469	  1.1604	  0.0045	 -0.0025	  0.0000
  3.8127	  1.1604	  0.0043	 -0.0025	  0.0000
  3.9785	  1.1604	  1.0198	 -0.0764	  0.0000
  4.1442	  1.1604	  0.0584	  0.1160	  0.0000
  4.3100	  1.1604	 -0.0162	  0.1662	  0.0000
  4.4758	  1.1604	 -0.0425	  0.0007	  0.0000
  4.6415	  1.1604	 -0.0574	 -0.0004	  0.0000
  4.8073	  1.1604	 -0.0147	  0.0943	  0.0000
  4.9731	  1.1604	 -0.1705	  0.2502	  0.0000
  5.1388	  1.1604	 -0.0685	  0.2447	  0.0000
  5.3046	  1.1604	  0.0097	  0.0441	  0.0000
  5.4704	  1.1604	  0.0386	  0.0327	  0.0000
  5.6361	  1.1604	  0.0099	 -0.0006	  0.0000
  5.8019	  1.1604	  0.0848	  0.0250	  0.0000
  5.9677	  1.1604	  0.0132	 -0.0355	  0.0000
  6.1334	  1.1604	 -0.0038	  0.0018	  0.0000
  6.2992	  1.1604	 -0.0041	  0.0332	  0.0000
  6.4650	  1.1604	  0.0003	 -0.0021	  0.0000
  0.1658	  0.9946	  0.0744	 -0.1560	  0.0000
  0.3315	  0.9946	  0.2737	  0.0704	  0.0000
  0.4973	  0.9946	  0.0094	  0.0952	  0.0000
