# x	y	u	v	mask
  1.9892	  1.3262	  0.3451	  2.9327	  0.0000
  2.1550	  1.3262	  0.0000	  0.7377	  0.0000
  2.3208	  1.3262	  0.5180	 -0.5180	  0.0000
  2.4865	  1.3262	  3.0858	  2.7435	  0.0000
  2.6523	  1.3262	 -1.2552	  0.1458	  0.0000
  2.8181	  1.3262	  2.0784	 -1.4725	  0.0000
  2.9838	  1.3262	 -0.1309	 -0.5635	  0.0000
  3.1496	  1.3262	 -0.4456	 -0.1737	  0.0000
  3.3154	  1.3262	 -0.5693	 -0.2201	  0.0000
  3.4811	  1.3262	 -0.4799	  0.4230	  0.0000
  3.6469	  1.3262	  0.0079	  0.0121	  0.0000
  3.8127	  1.3262	  0.0096	  0.0254	  0.0000
  3.9785	  1.3262	  0.2213	  0.5843	  0.0000
  4.1442	  1.3262	  0.0311	  0.0162	  0.0000
  4.3100	  1.3262	 -0.0389	  0.0403	  0.0000
  4.4758	  1.3262	  0.0049	  0.0500	  0.0000
  4.6415	  1.3262	  0.0547	  0.0081	  0.0000
  4.8073	  1.3262	  0.0208	 -0.0070	  0.0000
  4.9731	  1.3262	 -0.0123	  0.0213	  0.0000
  5.1388	  1.3262	 -0.0404	  0.1350	  0.0000
  5.3046	  1.3262	 -0.0055	  0.0558	  0.0000
  5.4704	  1.3262	 -0.0615	  0.0079	  0.0000
  5.6361	  1.3262	 -0.0073	 -0.0096	  0.0000
  5.8019	  1.3262	  0.0615	  0.0372	  0.0000
  5.9677	  1.3262	 -0.0013	  0.0109	  0.0000
  6.1334	  1.3262	 -0.0024	  0.0133	  0.0000
  6.2992	  1.3262	  0.0052	  0.0038	  0.0000
  6.4650	  1.3262	  0.0014	 -0.0067	  0.0000
  0.1658	  1.1604	  0.0323	  0.1567	  0.0000
  0.3315	  1.1604	  0.0952	  0.1044	  0.0000
  0.4973	  1.1604	  0.0086	  0.0916	  0.0000
  0.6631	  1.1604	 -0.2925	  0.9282	  0.0000
  0.8288	  1.1604	 -0.1096	  0.7962	  0.0000
  0.9946	  1.1604	 -3.9449	  0.5181	  0.0000
  1.1604	  1.1604	  2.5752	 -0.3897	  0.0000
  1.3262	  1.1604	 -0.7100	  1.9662	  0.0000
  1.4919	  1.1604	 -3.2752	  2.1741	  0.0000
  1.6577	  1.1604	  1.8282	  3.6374	  0.0000
  1.8235	  1.1604	  0.9982	  2.4853	  0.0000
  1.9892	  1.1604	  4.7612	  0.6531	  0.0000
  2.1550	  1.1604	  6.6794	 -1.5647	  0.0000
  2.3208	  1.1604	 -5.7962	  1.3587	  0.0000
  2.4865	  1.1604	  0.7399	  1.8855	  0.0000
  2.6523	  1.1604	  0.7382	  1.8856	  0.0000
  2.8181	  1.1604	  0.2477	 -4.7021	  0.0000
  2.9838	  1.1604	 -3.4005	  1.2303	  0.0000
  3.1496	  1.1604	 -0.5431	 -0.1560	  0.0000
  3.3154	  1.1604	 -0.2119	 -4.8023	  0.0000
  3.4811	  1.1604	 -1.2370	  0.0575	  0.0000
  3.6469	  1.1604	  0.0058	  0.0078	  0.0000
  3.8127	  1.1604	  0.0078	  0.0006	  0.0000
  3.9785	  1.1604	  0.2066	 -0.0757	  0.0000
  4.1442	  1.1604	  0.0303	  0.0148	  0.0000
  4.3100	  1.1604	  0.0077	  0.0292	  0.0000
  4.4758	  1.1604	 -0.0156	 -0.0129	  0.0000
  4.6415	  1.1604	 -0.0250	 -0.0128	  0.0000
  4.8073	  1.1604	 -0.0024	  0.0208	  0.0000
  4.9731	  1.1604	 -0.0210	  0.0731	  0.0000
  5.1388	  1.1604	 -0.0247	  0.1574	  0.0000
  5.3046	  1.1604	  0.0152	  0.0404	  0.0000
  5.4704	  1.1604	  0.0451	  0.0119	  0.0000
  5.6361	  1.1604	  0.0096	 -0.0031	  0.0000
  5.8019	  1.1604	  0.0858	  0.0229	  0.0000
  5.9677	  1.1604	  0.0184	 -0.0409	  0.0000
  6.1334	  1.1604	 -0.0026	 -0.0017	  0.0000
  6.2992	  1.1604	 -0.0058	  0.0310	  0.0000
  6.4650	  1.1604	 -0.0001	 -0.0039	  0.0000
  0.1658	  0.9946	  0.0649	 -0.1485	  0.0000
  0.3315	  0.9946	  0.1278	 -0.0044	  0.0000
  0.4973	  0.9946	 -0.0042	  0.0652	  0.0000
  0.6631	  0.9946	 -2.4184	  5.3082	  0.0000
  0.8288	  0.9946	 -3.9496	  0.5097	  0.0000
  0.9946	  0.9946	 -3.9449	  0.5181	  0.0000
  1.1604	  0.9946	  1.3573	 -2.6488	  0.0000
  1.3262	  0.9946	 -2.9328	  3.3524	  0.0000
  1.4919	  0.9946	 -3.0473	  3.3312	  0.0000
  1.6577	  0.9946	 -0.5255	  5.3212	  0.0000
  1.8235	  0.9946	 -0.5255	  5.3212	  0.0000
  1.9892	  0.9946	 -2.5207	  1.6640	  0.0000
  2.1550	  0.9946	 -0.5499	 -1.0624	  0.0000
  2.3208	  0.9946	 -5.8707	 -0.3991	  0.0000
  2.4865	  0.9946	  1.3563	  3.7019	  0.0000
  2.6523	  0.9946	  1.3466	  3.7054	  0.0000
  2.8181	  0.9946	 -6.8642	 -2.6160	  0.0000
  2.9838	  0.9946	  3.2411	  0.4120	  0.0000
  3.1496	  0.9946	 -0.1030	  0.0760	  0.0000
  3.3154	  0.9946	 -2.0998	  6.9721	  0.0000
  3.4811	  0.9946	 -7.0578	  7.1486	  0.0000
  3.6469	  0.9946	  0.0204	  0.0054	  0.0000
  3.8127	  0.9946	  0.0169	 -0.0006	  0.0000
  3.9785	  0.9946	 -0.0708	  0.0910	  0.0000
  4.1442	  0.9946	 -0.0652	  0.0814	  0.0000
  4.3100	  0.9946	 -0.1920	  0.1019	  0.0000
  4.4758	  0.9946	 -0.0117	  0.0504	  0.0000
  4.6415	  0.9946	 -0.0978	  0.0720	  0.0000
  4.8073	  0.9946	 -0.0219	  0.1198	  0.0000
  4.9731	  0.9946	  0.0442	  0.0365	  0.0000
  5.1388	  0.9946	  0.0188	  0.0423	  0.0000
  5.3046	  0.9946	  0.0397	 -0.0016	  0.0000
  5.4704	  0.9946	  0.0919	 -0.0071	  0.0000
  5.6361	  0.9946	  0.0041	 -0.0125	  0.0000
  5.8019	  0.9946	  0.0290	 -0.0631	  0.0000
  5.9677	  0.9946	  0.0467	 -0.0650	  0.0000
  6.1334	  0.9946	 -0.0150	  0.0717	  0.0000
  6.2992	  0.9946	 -0.0184	  0.0944	  0.0000
  6.4650	  0.9946	 -0.0011	  0.0034	  0.0000
  0.1658	  0.8288	  0.0724	 -0.2339	  0.0000
  0.3315	  0.8288	 -0.1749	 -0.0462	  0.0000
  0.4973	  0.8288	 -0.1154	  0.0326	  0.0000
  0.6631	  0.8288	  0.2778	 -2.6470	  0.0000
  0.8288	  0.8288	  1.5312	  3.2011	  0.0000
  0.9946	  0.8288	  1.6560	  3.1922	  0.0000
  1.1604	  0.8288	 -0.0280	  0.0096	  0.0000
  1.3262	  0.8288	 -0.0282	  0.0092	  0.0000
  1.4919	  0.8288	  5.4652	  1.8462	  0.0000
  1.6577	  0.8288	 -3.6293	 -0.0558	  0.0000
  1.8235	  0.8288	 -2.0663	 -3.7033	  0.0000
  1.9892	  0.8288	 -2.0122	 -3.8119	  0.0000
  2.1550	  0.8288	  0.0559	 -3.6867	  0.0000
  2.3208	  0.8288	 -0.5374	  0.0129	  0.0000
  2.4865	  0.8288	 -1.4537	 -0.2173	  0.0000
  2.6523	  0.8288	 -1.6297	  0.2419	  0.0000
  2.8181	  0.8288	 -6.7582	 -2.5733	  0.0000
  2.9838	  0.8288	  3.1398	  0.1638	  0.0000
  3.1496	  0.8288	 -0.0713	 -1.3015	  0.0000
  3.3154	  0.8288	 -1.3691	  2.6866	  0.0000
  3.4811	  0.8288	  0.1211	  0.6662	  0.0000
  3.6469	  0.8288	  0.0262	  0.0012	  0.0000
  3.8127	  0.8288	  0.0040	  0.0043	  0.0000
  3.9785	  0.8288	 -0.2297	  2.5786	  0.0000
  4.1442	  0.8288	 -0.1185	 -0.0481	  0.0000
  4.3100	  0.8288	 -0.1879	 -0.1106	  0.0000
  4.4758	  0.8288	  0.0055	 -0.0379	  0.0000
  4.6415	  0.8288	 -0.0433	  0.0518	  0.0000
  4.8073	  0.8288	 -0.0394	  0.0948	  0.0000
  4.9731	  0.8288	  0.1182	  0.1479	  0.0000
  5.1388	  0.8288	  0.0898	  0.0361	  0.0000
  5.3046	  0.8288	  0.0395	 -0.0125	  0.0000
  5.4704	  0.8288	  0.0209	  0.0099	  0.0000
  5.6361	  0.8288	 -0.0230	  0.0324	  0.0000
  5.8019	  0.8288	  0.0147	  0.0449	  0.0000
  5.9677	  0.8288	 -0.0761	 -2.1940	  0.0000
  6.1334	  0.8288	  0.0314	  0.1672	  0.0000
  6.2992	  0.8288	  0.0365	  0.1691	  0.0000
  6.4650	  0.8288	 -0.0033	  0.0024	  0.0000
  0.1658	  0.6631	 -0.0768	  0.1135	  0.0000
  0.3315	  0.6631	 -0.3815	  0.1071	  0.0000
  0.4973	  0.6631	 -0.0866	  0.0673	  0.0000
  0.6631	  0.6631	 -0.9548	 -4.5464	  0.0000
  0.8288	  0.6631	 -0.9757	 -4.4981	  0.0000
  0.9946	  0.6631	  2.0504	 -0.0762	  0.0000
  1.1604	  0.6631	 -0.0288	  0.0103	  0.0000
  1.3262	  0.6631	 -0.0288	  0.0101	  0.0000
  1.4919	  0.6631	 -0.7061	  0.9980	  0.0000
  1.6577	  0.6631	 -0.7198	  2.2412	  0.0000
  1.8235	  0.6631	 -0.5717	  0.4353	  0.0000
  1.9892	  0.6631	 -0.6914	  0.0772	  0.0000
  2.1550	  0.6631	  0.1502	 -3.2614	  0.0000
  2.3208	  0.6631	 -1.0656	 -0.0491	  0.0000
  2.4865	  0.6631	 -1.3724	 -0.1406	  0.0000
  2.6523	  0.6631	 -0.9586	  2.7324	  0.0000
  2.8181	  0.6631	  1.4353	  0.2004	  0.0000
  2.9838	  0.6631	  2.8774	  0.2034	  0.0000
  3.1496	  0.6631	 -0.7099	  0.4561	  0.0000
  3.3154	  0.6631	 -0.0978	  0.5837	  0.0000
  3.4811	  0.6631	  0.0476	  0.0911	  0.0000
  3.6469	  0.6631	  0.0166	 -0.0105	  0.0000
  3.8127	  0.6631	 -0.0113	 -0.0016	  0.0000
  3.9785	  0.6631	 -0.1460	  0.0935	  0.0000
  4.1442	  0.6631	 -0.0396	 -0.1321	  0.0000
  4.3100	  0.6631	 -0.1006	 -0.2110	  0.0000
  4.4758	  0.6631	  0.0875	 -0.2534	  0.0000
  4.6415	  0.6631	  0.1631	 -0.0943	  0.0000
  4.8073	  0.6631	 -0.0400	  0.1138	  0.0000
  4.9731	  0.6631	  0.2064	  0.1079	  0.0000
  5.1388	  0.6631	  1.9022	  1.2939	  0.0000
  5.3046	  0.6631	 -0.0028	  0.0063	  0.0000
  5.4704	  0.6631	 -0.0613	  0.0102	  0.0000
  5.6361	  0.6631	 -0.0119	  0.0172	  0.0000
  5.8019	  0.6631	 -0.0323	  0.0537	  0.0000
  5.9677	  0.6631	 -5.3746	 -0.1394	  0.0000
  6.1334	  0.6631	  0.9927	 -0.5181	  0.0000
  6.2992	  0.6631	  1.0465	 -0.4670	  0.0000
  6.4650	  0.6631	 -0.0063	  0.0012	  0.0000
  0.1658	  0.4973	 -0.1420	  0.2811	  0.0000
  0.3315	  0.4973	 -0.3137	  0.1481	  0.0000
  0.4973	  0.4973	  0.0246	 -0.1823	  0.0000
  0.6631	  0.4973	 -0.0014	 -0.2104	  0.0000
  0.8288	  0.4973	 -4.8659	 -0.7952	  0.0000
  0.9946	  0.4973	  1.9347	 -0.0197	  0.0000
  1.1604	  0.4973	  1.9246	 -0.0294	  0.0000
  1.3262	  0.4973	 -0.5496	  0.8663	  0.0000
  1.4919	  0.4973	 -0.9618	  0.6064	  0.0000
  1.6577	  0.4973	  0.3447	  2.2535	  0.0000
  1.8235	  0.4973	 -0.4302	  0.1154	  0.0000
  1.9892	  0.4973	  0.0318	  0.0188	  0.0000
  2.1550	  0.4973	  0.1065	  0.0709	  0.0000
  2.3208	  0.4973	 -0.8832	 -0.3192	  0.0000
  2.4865	  0.4973	 -7.5317	  0.0761	  0.0000
  2.6523	  0.4973	 -7.7426	 -0.9023	  0.0000
  2.8181	  0.4973	 -0.1664	  0.2146	  0.0000
  2.9838	  0.4973	 -3.8147	 -0.0350	  0.0000
  3.1496	  0.4973	 -0.4678	  5.2515	  0.0000
  3.3154	  0.4973	  2.5512	 -7.0505	  0.0000
  3.4811	  0.4973	  0.0149	 -0.0367	  0.0000
  3.6469	  0.4973	  0.0173	 -0.0081	  0.0000
  3.8127	  0.4973	 -0.0002	 -0.0034	  0.0000
  3.9785	  0.4973	 -0.0170	 -0.0340	  0.0000
  4.1442	  0.4973	 -2.7218	  4.6995	  0.0000
  4.3100	  0.4973	 -7.6453	 -4.1865	  0.0000
  4.4758	  0.4973	 -0.4149	  0.0368	  0.0000
  4.6415	  0.4973	  0.0540	  0.0052	  0.0000
  4.8073	  0.4973	 -0.0092	  0.0365	  0.0000
  4.9731	  0.4973	  0.2065	  0.0312	  0.0000
  5.1388	  0.4973	  1.8974	  1.3301	  0.0000
  5.3046	  0.4973	  0.0052	  0.0642	  0.0000
  5.4704	  0.4973	  0.0142	  0.0259	  0.0000
  5.6361	  0.4973	  0.0026	  0.0045	  0.0000
  5.8019	  0.4973	 -0.0267	  0.0114	  0.0000
  5.9677	  0.4973	 -5.0573	 -0.5211	  0.0000
  6.1334	  0.4973	 -0.7362	 -0.1654	  0.0000
  6.2992	  0.4973	 -0.9149	 -0.2108	  0.0000
  6.4650	  0.4973	 -0.0005	  0.0063	  0.0000
  0.1658	  0.3315	 -0.1243	  0.0831	  0.0000
  0.3315	  0.3315	 -0.2863	  0.0193	  0.0000
  0.4973	  0.3315	  0.0453	 -0.0197	  0.0000
  0.6631	  0.3315	 -0.0946	 -0.0816	  0.0000
  0.8288	  0.3315	 -0.0022	 -0.0684	  0.0000
  0.9946	  0.3315	  1.5773	  0.4289	  0.0000
  1.1604	  0.3315	  1.8610	 -0.0074	  0.0000
  1.3262	  0.3315	 -5.8008	  2.4097	  0.0000
  1.4919	  0.3315	 -5.9924	  2.1893	  0.0000
  1.6577	  0.3315	 -0.0178	  0.0205	  0.0000
  1.8235	  0.3315	 -0.0215	  0.0339	  0.0000
  1.9892	  0.3315	 -2.3667	  1.1057	  0.0000
  2.1550	  0.3315	  6.9191	 -1.2070	  0.0000
  2.3208	  0.3315	 -0.0632	  0.8739	  0.0000
  2.4865	  0.3315	  0.2209	 -0.1032	  0.0000
  2.6523	  0.3315	  0.4286	 -0.3352	  0.0000
  2.8181	  0.3315	 -2.8633	  1.5528	  0.0000
  2.9838	  0.3315	  1.0480	 -1.2365	  0.0000
  3.1496	  0.3315	  0.2307	 -0.6171	  0.0000
  3.3154	  0.3315	 -0.0039	  0.1979	  0.0000
  3.4811	  0.3315	 -0.0083	 -0.0075	  0.0000
  3.6469	  0.3315	  0.0066	 -0.0187	  0.0000
  3.8127	  0.3315	  0.0085	  0.0007	  0.0000
  3.9785	  0.3315	  0.0750	  0.0363	  0.0000
  4.1442	  0.3315	  0.1565	  0.1615	  0.0000
  4.3100	  0.3315	  0.3515	  0.5166	  0.0000
  4.4758	  0.3315	 -0.0401	  0.0585	  0.0000
  4.6415	  0.3315	 -0.0215	  0.0351	  0.0000
  4.8073	  0.3315	  0.0227	 -0.0024	  0.0000
  4.9731	  0.3315	  0.0241	 -0.0173	  0.0000
  5.1388	  0.3315	  0.0313	 -0.0146	  0.0000
  5.3046	  0.3315	  0.0026	  0.0084	  0.0000
  5.4704	  0.3315	  0.0075	  0.0143	  0.0000
  5.6361	  0.3315	 -0.0025	  0.0093	  0.0000
  5.8019	  0.3315	  0.0000	 -0.0075	  0.0000
  5.9677	  0.3315	 -5.2276	 -0.0925	  0.0000
  6.1334	  0.3315	 -0.9204	 -0.1162	  0.0000
  6.2992	  0.3315	 -0.0425	  0.0012	  0.0000
  6.4650	  0.3315	 -0.0011	 -0.0002	  0.0000
  0.1658	  0.1658	  0.3183	 -0.1545	  0.0000
  0.3315	  0.1658	 -0.6686	  0.8314	  0.0000
  0.4973	  0.1658	 -0.0853	  0.1900	  0.0000
  0.6631	  0.1658	 -0.1292	 -0.0826	  0.0000
  0.8288	  0.1658	 -0.0092	 -0.0689	  0.0000
  0.9946	  0.1658	  0.0132	 -0.1346	  0.0000
  1.1604	  0.1658	 -0.0554	  1.0355	  0.0000
  1.3262	  0.1658	 -5.9990	  1.8316	  0.0000
  1.4919	  0.1658	 -5.9771	  1.9704	  0.0000
  1.6577	  0.1658	 -0.0181	  0.0209	  0.0000
  1.8235	  0.1658	 -0.0144	  0.0303	  0.0000
  1.9892	  0.1658	 -2.0715	  1.3818	  0.0000
  2.1550	  0.1658	 -0.0293	 -0.0114	  0.0000
  2.3208	  0.1658	 -0.0326	  0.0366	  0.0000
  2.4865	  0.1658	  0.0247	  0.0520	  0.0000
  2.6523	  0.1658	  0.4307	 -0.6008	  0.0000
  2.8181	  0.1658	  0.1241	 -4.3349	  0.0000
  2.9838	  0.1658	 -0.1171	 -4.4678	  0.0000
  3.1496	  0.1658	  0.0455	 -0.5844	  0.0000
  3.3154	  0.1658	 -0.0361	 -0.6161	  0.0000
  3.4811	  0.1658	 -0.0097	  0.0040	  0.0000
  3.6469	  0.1658	  0.0022	 -0.0165	  0.0000
  3.8127	  0.1658	  0.0086	 -0.0057	  0.0000
  3.9785	  0.1658	  0.1778	  0.0703	  0.0000
  4.1442	  0.1658	  0.0943	  0.0921	  0.0000
  4.3100	  0.1658	  0.1269	  0.3190	  0.0000
  4.4758	  0.1658	 -0.0059	 -0.0796	  0.0000
  4.6415	  0.1658	 -0.0087	 -0.0709	  0.0000
  4.8073	  0.1658	  0.0030	 -0.0735	  0.0000
  4.9731	  0.1658	 -0.0059	 -0.0542	  0.0000
  5.1388	  0.1658	  0.0271	 -0.0528	  0.0000
  5.3046	  0.1658	 -0.0047	 -0.0431	  0.0000
  5.4704	  0.1658	 -0.0257	  0.0100	  0.0000
  5.6361	  0.1658	 -0.0024	  0.0021	  0.0000
  5.8019	  0.1658	 -0.0626	 -0.0216	  0.0000
  5.9677	  0.1658	 -1.0022	 -0.0830	  0.0000
  6.1334	  0.1658	 -1.0023	 -0.0837	  0.0000
  6.2992	  0.1658	 -0.0063	  0.0151	  0.0000
  6.4650	  0.1658	 -0.0019	 -0.0007	  0.0000
